id,device,timestamp,filename,index,type,value
7510e156-e6b5-4261-ad41-3c7276885575-12,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337009168,/mnt/external1/edu.mit.media.funf.bgcollector/00000001_0388920540c054d7_f3184f7b-ef3f-4689-95a9-b801122a8a29_1337008433_mainPipeline.db,1,fileCopy,
a6780c71-fb88-42ca-a083-94b2f3d97521-1,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337009168,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
fd24ccc5-3ad4-48d2-84f6-1fced977f06a-3,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337010939,/mnt/external1/edu.mit.media.funf.bgcollector/00000002_0388920540c054d7_1e3f5f38-e047-430e-a794-a5732d1f90ba_1337009172_mainPipeline.db,2,fileCopy,
fd24ccc5-3ad4-48d2-84f6-1fced977f06a-5,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337010939,/mnt/external1/edu.mit.media.funf.bgcollector/00000003_0388920540c054d7_photo-1337009234.jpg,3,fileCopy,
fd24ccc5-3ad4-48d2-84f6-1fced977f06a-6,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337010939,/mnt/external1/edu.mit.media.funf.bgcollector/00000004_0388920540c054d7_1e3f5f38-e047-430e-a794-a5732d1f90ba_1337009419_mainPipeline.db,4,fileCopy,
fd24ccc5-3ad4-48d2-84f6-1fced977f06a-7,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337010940,/mnt/external1/edu.mit.media.funf.bgcollector/00000005_0388920540c054d7_1e3f5f38-e047-430e-a794-a5732d1f90ba_1337009429_mainPipeline.db,5,fileCopy,
fd24ccc5-3ad4-48d2-84f6-1fced977f06a-8,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337010940,/mnt/external1/edu.mit.media.funf.bgcollector/00000006_0388920540c054d7_1e3f5f38-e047-430e-a794-a5732d1f90ba_1337010828_mainPipeline.db,6,fileCopy,
c190e0eb-8686-4ee1-9e3e-cba081321ae4-1,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337010941,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
e1d7b3fe-3242-43e7-b0ea-6ecb7dc00ff3-72,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337012758,/mnt/external1/edu.mit.media.funf.bgcollector/00000007_0388920540c054d7_tb-1337010941-0388920540c054d7.txt,7,fileCopy,
e1d7b3fe-3242-43e7-b0ea-6ecb7dc00ff3-73,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337012759,/mnt/external1/edu.mit.media.funf.bgcollector/00000008_0388920540c054d7_1e3f5f38-e047-430e-a794-a5732d1f90ba_1337010945_mainPipeline.db,8,fileCopy,
e1d7b3fe-3242-43e7-b0ea-6ecb7dc00ff3-74,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337012759,/mnt/external1/edu.mit.media.funf.bgcollector/00000009_0388920540c054d7_photo-1337010952.jpg,9,fileCopy,
e1d7b3fe-3242-43e7-b0ea-6ecb7dc00ff3-75,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337012759,/mnt/external1/edu.mit.media.funf.bgcollector/00000010_0388920540c054d7_1e3f5f38-e047-430e-a794-a5732d1f90ba_1337011008_mainPipeline.db,10,fileCopy,
e1d7b3fe-3242-43e7-b0ea-6ecb7dc00ff3-76,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337012759,/mnt/external1/edu.mit.media.funf.bgcollector/00000011_0388920540c054d7_photo-1337011552.jpg,11,fileCopy,
e1d7b3fe-3242-43e7-b0ea-6ecb7dc00ff3-77,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337012759,/mnt/external1/edu.mit.media.funf.bgcollector/00000012_0388920540c054d7_photo-1337012152.jpg,12,fileCopy,
e1d7b3fe-3242-43e7-b0ea-6ecb7dc00ff3-78,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337012759,/mnt/external1/edu.mit.media.funf.bgcollector/00000013_0388920540c054d7_photo-1337012752.jpg,13,fileCopy,
beab3a0f-abda-495d-b4b0-a66e6a5464e6-1,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337012759,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
0b3586fb-f54b-4512-afb0-d2b52f8fead9-25,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337016359,/mnt/external1/edu.mit.media.funf.bgcollector/00000014_0388920540c054d7_1e3f5f38-e047-430e-a794-a5732d1f90ba_1337012760_mainPipeline.db,14,fileCopy,
0b3586fb-f54b-4512-afb0-d2b52f8fead9-26,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337016359,/mnt/external1/edu.mit.media.funf.bgcollector/00000015_0388920540c054d7_photo-1337013352.jpg,15,fileCopy,
0b3586fb-f54b-4512-afb0-d2b52f8fead9-27,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337016359,/mnt/external1/edu.mit.media.funf.bgcollector/00000016_0388920540c054d7_photo-1337013952.jpg,16,fileCopy,
0b3586fb-f54b-4512-afb0-d2b52f8fead9-28,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337016359,/mnt/external1/edu.mit.media.funf.bgcollector/00000017_0388920540c054d7_photo-1337014552.jpg,17,fileCopy,
0b3586fb-f54b-4512-afb0-d2b52f8fead9-29,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337016359,/mnt/external1/edu.mit.media.funf.bgcollector/00000018_0388920540c054d7_photo-1337014627.jpg,18,fileCopy,
0b3586fb-f54b-4512-afb0-d2b52f8fead9-30,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337016359,/mnt/external1/edu.mit.media.funf.bgcollector/00000019_0388920540c054d7_photo-1337015227.jpg,19,fileCopy,
0b3586fb-f54b-4512-afb0-d2b52f8fead9-31,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337016359,/mnt/external1/edu.mit.media.funf.bgcollector/00000020_0388920540c054d7_1e3f5f38-e047-430e-a794-a5732d1f90ba_1337015356_mainPipeline.db,20,fileCopy,
0b3586fb-f54b-4512-afb0-d2b52f8fead9-32,1e3f5f38-e047-430e-a794-a5732d1f90ba,1337016359,/mnt/external1/edu.mit.media.funf.bgcollector/00000021_0388920540c054d7_1e3f5f38-e047-430e-a794-a5732d1f90ba_1337015357_mainPipeline.db,21,fileCopy,
