id,device,timestamp,value
a38fb946-3791-418a-9190-25e95e67301c-2,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935362,"{""Scene:"" { ""url"": ""scenes/intro.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
a38fb946-3791-418a-9190-25e95e67301c-3,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935550,"{""Scene:"" { ""url"": ""scenes/scene_1.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
a38fb946-3791-418a-9190-25e95e67301c-4,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935553,"{""TinkrWord:"" ""Pop!""}"
a38fb946-3791-418a-9190-25e95e67301c-5,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935555,"{""TinkrWord:"" ""Pop!""}"
a38fb946-3791-418a-9190-25e95e67301c-6,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935558,"{""TinkrWord:"" ""Tap,""}"
a38fb946-3791-418a-9190-25e95e67301c-7,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935559,"{""TinkrWord:"" ""tap,""}"
a38fb946-3791-418a-9190-25e95e67301c-8,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935560,"{""TinkrWord:"" ""tap.""}"
a38fb946-3791-418a-9190-25e95e67301c-9,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935562,"{""Scene:"" { ""url"": ""scenes/scene_2.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
a38fb946-3791-418a-9190-25e95e67301c-10,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935564,"{""SoundPlayed:"" ""app:/audio/duck_stanzas/scene2_duck_stanza.mp3""}"
a38fb946-3791-418a-9190-25e95e67301c-11,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935578,"{""TinkrWord:"" ""anyone""}"
a38fb946-3791-418a-9190-25e95e67301c-12,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935579,"{""TinkrWord:"" ""anyone""}"
a38fb946-3791-418a-9190-25e95e67301c-13,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935591,"{""TinkrWord:"" ""anyone""}"
a38fb946-3791-418a-9190-25e95e67301c-14,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935594,"{""TinkrWord:"" ""Hello,""}"
a38fb946-3791-418a-9190-25e95e67301c-15,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935598,"{""TinkrWord:"" ""hello!""}"
a38fb946-3791-418a-9190-25e95e67301c-16,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935599,"{""TinkrWord:"" ""hello!""}"
a38fb946-3791-418a-9190-25e95e67301c-17,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935601,"{""TinkrWord:"" ""hello!""}"
a38fb946-3791-418a-9190-25e95e67301c-18,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935603,"{""TinkrWord:"" ""hello!""}"
a38fb946-3791-418a-9190-25e95e67301c-19,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935605,"{""TinkrWord:"" ""Hello,""}"
a38fb946-3791-418a-9190-25e95e67301c-20,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935606,"{""TinkrWord:"" ""Hello,""}"
a38fb946-3791-418a-9190-25e95e67301c-21,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935609,"{""TinkrWord:"" ""hello!""}"
a38fb946-3791-418a-9190-25e95e67301c-22,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935610,"{""TinkrWord:"" ""hello!""}"
a38fb946-3791-418a-9190-25e95e67301c-23,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935612,"{""TinkrWord:"" ""Is""}"
a38fb946-3791-418a-9190-25e95e67301c-24,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935613,"{""TinkrWord:"" ""anyone""}"
a38fb946-3791-418a-9190-25e95e67301c-25,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935614,"{""TinkrWord:"" ""here?""}"
a38fb946-3791-418a-9190-25e95e67301c-26,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935616,"{""TinkrWord:"" ""Tap""}"
a38fb946-3791-418a-9190-25e95e67301c-27,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935618,"{""TinkrWord:"" ""Tap""}"
a38fb946-3791-418a-9190-25e95e67301c-28,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935619,"{""TinkrWord:"" ""Tap""}"
a38fb946-3791-418a-9190-25e95e67301c-29,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935620,"{""TinkrWord:"" ""me,""}"
a38fb946-3791-418a-9190-25e95e67301c-30,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935622,"{""TinkrWord:"" ""show""}"
a38fb946-3791-418a-9190-25e95e67301c-31,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935624,"{""TinkrWord:"" ""show""}"
a38fb946-3791-418a-9190-25e95e67301c-32,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935626,"{""TinkrWord:"" ""me""}"
a38fb946-3791-418a-9190-25e95e67301c-33,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935627,"{""TinkrWord:"" ""show""}"
a38fb946-3791-418a-9190-25e95e67301c-34,f3184f7b-ef3f-4689-95a9-b801122a8a29,1336935631,"{""TinkrWord:"" ""show""}"
