id,device,timestamp,date,filename,index,type,value
98aa91d3-550b-4eae-86c2-0294d53d4bf9-51,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337017940,,/mnt/external1/edu.mit.media.funf.bgcollector/00000023_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337016132_mainPipeline.db,23,fileCopy,
98aa91d3-550b-4eae-86c2-0294d53d4bf9-52,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337017940,,/mnt/external1/edu.mit.media.funf.bgcollector/00000024_042800424480b357_photo-1337016158.jpg,24,fileCopy,
98aa91d3-550b-4eae-86c2-0294d53d4bf9-53,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337017941,,/mnt/external1/edu.mit.media.funf.bgcollector/00000025_042800424480b357_photo-1337016757.jpg,25,fileCopy,
98aa91d3-550b-4eae-86c2-0294d53d4bf9-54,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337017941,,/mnt/external1/edu.mit.media.funf.bgcollector/00000026_042800424480b357_photo-1337017357.jpg,26,fileCopy,
cfbd8bcf-37a4-46a8-9527-98c519b4b18c-1,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337017941,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
e13d6dcd-90cd-46b8-b985-cc25728334a7-25,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021540,,/mnt/external1/edu.mit.media.funf.bgcollector/00000027_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337017941_mainPipeline.db,27,fileCopy,
e13d6dcd-90cd-46b8-b985-cc25728334a7-26,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021541,,/mnt/external1/edu.mit.media.funf.bgcollector/00000028_042800424480b357_photo-1337017957.jpg,28,fileCopy,
e13d6dcd-90cd-46b8-b985-cc25728334a7-27,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021541,,/mnt/external1/edu.mit.media.funf.bgcollector/00000029_042800424480b357_photo-1337018557.jpg,29,fileCopy,
e13d6dcd-90cd-46b8-b985-cc25728334a7-28,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021541,,/mnt/external1/edu.mit.media.funf.bgcollector/00000030_042800424480b357_photo-1337019157.jpg,30,fileCopy,
e13d6dcd-90cd-46b8-b985-cc25728334a7-29,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021542,,/mnt/external1/edu.mit.media.funf.bgcollector/00000031_042800424480b357_photo-1337019758.jpg,31,fileCopy,
e13d6dcd-90cd-46b8-b985-cc25728334a7-30,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021542,,/mnt/external1/edu.mit.media.funf.bgcollector/00000032_042800424480b357_photo-1337020357.jpg,32,fileCopy,
e13d6dcd-90cd-46b8-b985-cc25728334a7-31,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021542,,/mnt/external1/edu.mit.media.funf.bgcollector/00000033_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337020553_mainPipeline.db,33,fileCopy,
e13d6dcd-90cd-46b8-b985-cc25728334a7-32,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021542,,/mnt/external1/edu.mit.media.funf.bgcollector/00000034_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337020554_mainPipeline.db,34,fileCopy,
e13d6dcd-90cd-46b8-b985-cc25728334a7-33,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021543,,/mnt/external1/edu.mit.media.funf.bgcollector/00000035_042800424480b357_photo-1337020957.jpg,35,fileCopy,
dbace16e-cbda-4b5d-beb5-b6057631a839-1,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337021543,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
a099d0e5-3bca-488b-920b-a1c2e53e1ae2-27,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025141,,/mnt/external1/edu.mit.media.funf.bgcollector/00000036_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337021543_mainPipeline.db,36,fileCopy,
a099d0e5-3bca-488b-920b-a1c2e53e1ae2-28,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025141,,/mnt/external1/edu.mit.media.funf.bgcollector/00000037_042800424480b357_photo-1337021557.jpg,37,fileCopy,
a099d0e5-3bca-488b-920b-a1c2e53e1ae2-29,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025141,,/mnt/external1/edu.mit.media.funf.bgcollector/00000038_042800424480b357_photo-1337022158.jpg,38,fileCopy,
a099d0e5-3bca-488b-920b-a1c2e53e1ae2-30,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025141,,/mnt/external1/edu.mit.media.funf.bgcollector/00000039_042800424480b357_photo-1337022757.jpg,39,fileCopy,
a099d0e5-3bca-488b-920b-a1c2e53e1ae2-31,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025142,,/mnt/external1/edu.mit.media.funf.bgcollector/00000040_042800424480b357_photo-1337023357.jpg,40,fileCopy,
a099d0e5-3bca-488b-920b-a1c2e53e1ae2-32,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025142,,/mnt/external1/edu.mit.media.funf.bgcollector/00000041_042800424480b357_photo-1337023957.jpg,41,fileCopy,
a099d0e5-3bca-488b-920b-a1c2e53e1ae2-33,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025142,,/mnt/external1/edu.mit.media.funf.bgcollector/00000042_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337024153_mainPipeline.db,42,fileCopy,
a099d0e5-3bca-488b-920b-a1c2e53e1ae2-34,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025142,,/mnt/external1/edu.mit.media.funf.bgcollector/00000043_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337024154_mainPipeline.db,43,fileCopy,
a099d0e5-3bca-488b-920b-a1c2e53e1ae2-35,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025142,,/mnt/external1/edu.mit.media.funf.bgcollector/00000044_042800424480b357_photo-1337024557.jpg,44,fileCopy,
1e907d63-aaca-4840-b66e-38a563174b32-1,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337025143,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
1e907d63-aaca-4840-b66e-38a563174b32-25,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337026029,,/mnt/external1/edu.mit.media.funf.bgcollector/00000045_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337025143_mainPipeline.db,45,fileCopy,
1e907d63-aaca-4840-b66e-38a563174b32-26,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337026029,,/mnt/external1/edu.mit.media.funf.bgcollector/00000046_042800424480b357_photo-1337025157.jpg,46,fileCopy,
1e907d63-aaca-4840-b66e-38a563174b32-29,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337026030,,/mnt/external1/edu.mit.media.funf.bgcollector/00000047_042800424480b357_photo-1337025758.jpg,47,fileCopy,
b17c1f8f-0e59-4e9f-9999-735ba7824169-1,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337026030,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
b17c1f8f-0e59-4e9f-9999-735ba7824169-3,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337026137,,/mnt/external1/edu.mit.media.funf.bgcollector/00000048_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337026030_mainPipeline.db,48,fileCopy,
3d7ae843-42aa-4ef1-89cd-e0cd5bf447d2-1,7cdb2857-1e43-40af-920e-c7a07d4c5434,1337026137,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
3d7ae843-42aa-4ef1-89cd-e0cd5bf447d2-4,7cdb2857-1e43-40af-920e-c7a07d4c5434,86420,86420,,,InvalidDateDetected,
3d7ae843-42aa-4ef1-89cd-e0cd5bf447d2-5,7cdb2857-1e43-40af-920e-c7a07d4c5434,86423,,/mnt/external1/edu.mit.media.funf.bgcollector/00000049_042800424480b357_7cdb2857-1e43-40af-920e-c7a07d4c5434_1337026138_mainPipeline.db,49,fileCopy,
