id,device,timestamp,value
c30b2704-2c0f-4560-a457-492bc8410b3c-19,7cdb2857-1e43-40af-920e-c7a07d4c5434,94394572,QUESTION TYPE: VideoToColor
c30b2704-2c0f-4560-a457-492bc8410b3c-20,7cdb2857-1e43-40af-920e-c7a07d4c5434,94394574,START OF NEW QUESTION: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-21,7cdb2857-1e43-40af-920e-c7a07d4c5434,94395117,ANSWER CORRECT: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-22,7cdb2857-1e43-40af-920e-c7a07d4c5434,94398193,QUESTION TYPE: VideoToColor
c30b2704-2c0f-4560-a457-492bc8410b3c-23,7cdb2857-1e43-40af-920e-c7a07d4c5434,94398196,START OF NEW QUESTION: lilac
c30b2704-2c0f-4560-a457-492bc8410b3c-24,7cdb2857-1e43-40af-920e-c7a07d4c5434,94398937,ANSWER INCORRECT: yellow
c30b2704-2c0f-4560-a457-492bc8410b3c-25,7cdb2857-1e43-40af-920e-c7a07d4c5434,94399568,ANSWER INCORRECT: yellow
c30b2704-2c0f-4560-a457-492bc8410b3c-26,7cdb2857-1e43-40af-920e-c7a07d4c5434,94400261,ANSWER INCORRECT: yellow
c30b2704-2c0f-4560-a457-492bc8410b3c-27,7cdb2857-1e43-40af-920e-c7a07d4c5434,94400748,ANSWER CORRECT: lilac
c30b2704-2c0f-4560-a457-492bc8410b3c-28,7cdb2857-1e43-40af-920e-c7a07d4c5434,94400753,QUESTION TYPE: VideoToColor
c30b2704-2c0f-4560-a457-492bc8410b3c-29,7cdb2857-1e43-40af-920e-c7a07d4c5434,94400755,START OF NEW QUESTION: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-31,7cdb2857-1e43-40af-920e-c7a07d4c5434,94401402,ANSWER INCORRECT: lilac
c30b2704-2c0f-4560-a457-492bc8410b3c-32,7cdb2857-1e43-40af-920e-c7a07d4c5434,94402005,ANSWER INCORRECT: lilac
c30b2704-2c0f-4560-a457-492bc8410b3c-33,7cdb2857-1e43-40af-920e-c7a07d4c5434,94402329,ANSWER INCORRECT: lilac
c30b2704-2c0f-4560-a457-492bc8410b3c-34,7cdb2857-1e43-40af-920e-c7a07d4c5434,94403915,ANSWER CORRECT: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-35,7cdb2857-1e43-40af-920e-c7a07d4c5434,94403917,QUESTION TYPE: VideoToColor
c30b2704-2c0f-4560-a457-492bc8410b3c-36,7cdb2857-1e43-40af-920e-c7a07d4c5434,94403918,START OF NEW QUESTION: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-37,7cdb2857-1e43-40af-920e-c7a07d4c5434,94404982,ANSWER INCORRECT: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-38,7cdb2857-1e43-40af-920e-c7a07d4c5434,94405280,ANSWER INCORRECT: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-39,7cdb2857-1e43-40af-920e-c7a07d4c5434,94405521,ANSWER INCORRECT: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-40,7cdb2857-1e43-40af-920e-c7a07d4c5434,94405739,ANSWER INCORRECT: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-41,7cdb2857-1e43-40af-920e-c7a07d4c5434,94406363,ANSWER CORRECT: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-42,7cdb2857-1e43-40af-920e-c7a07d4c5434,94406366,QUESTION TYPE: VideoToColor
c30b2704-2c0f-4560-a457-492bc8410b3c-43,7cdb2857-1e43-40af-920e-c7a07d4c5434,94406366,START OF NEW QUESTION: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-44,7cdb2857-1e43-40af-920e-c7a07d4c5434,94407003,ANSWER CORRECT: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-45,7cdb2857-1e43-40af-920e-c7a07d4c5434,94409944,QUESTION TYPE: VideoToColor
c30b2704-2c0f-4560-a457-492bc8410b3c-46,7cdb2857-1e43-40af-920e-c7a07d4c5434,94409946,START OF NEW QUESTION: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-47,7cdb2857-1e43-40af-920e-c7a07d4c5434,94410323,ANSWER CORRECT: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-48,7cdb2857-1e43-40af-920e-c7a07d4c5434,94415480,QUESTION TYPE: VideoToColor
c30b2704-2c0f-4560-a457-492bc8410b3c-49,7cdb2857-1e43-40af-920e-c7a07d4c5434,94415481,START OF NEW QUESTION: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-50,7cdb2857-1e43-40af-920e-c7a07d4c5434,94424025,ANSWER CORRECT: orange
c30b2704-2c0f-4560-a457-492bc8410b3c-51,7cdb2857-1e43-40af-920e-c7a07d4c5434,94426892,QUESTION TYPE: VideoToColor
c30b2704-2c0f-4560-a457-492bc8410b3c-52,7cdb2857-1e43-40af-920e-c7a07d4c5434,94426895,START OF NEW QUESTION: yellow
c30b2704-2c0f-4560-a457-492bc8410b3c-53,7cdb2857-1e43-40af-920e-c7a07d4c5434,94436977,ANSWER INCORRECT: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-54,7cdb2857-1e43-40af-920e-c7a07d4c5434,94438097,ANSWER INCORRECT: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-55,7cdb2857-1e43-40af-920e-c7a07d4c5434,94438812,ANSWER INCORRECT: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-56,7cdb2857-1e43-40af-920e-c7a07d4c5434,94439409,ANSWER INCORRECT: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-57,7cdb2857-1e43-40af-920e-c7a07d4c5434,94441870,ANSWER INCORRECT: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-58,7cdb2857-1e43-40af-920e-c7a07d4c5434,94442062,ANSWER INCORRECT: navy
c30b2704-2c0f-4560-a457-492bc8410b3c-59,7cdb2857-1e43-40af-920e-c7a07d4c5434,94443039,ANSWER CORRECT: yellow
c30b2704-2c0f-4560-a457-492bc8410b3c-60,7cdb2857-1e43-40af-920e-c7a07d4c5434,94443053,QUESTION TYPE: 
