id,device,timestamp,health,icon-small,invalid_charger,level,plugged,present,scale,status,technology,temperature,voltage
2ef88429-5292-4d6e-941c-54c06be88790-7,e433a047-f94c-4a4b-83be-92ce4253c851,1336624250,2,17302707,0,29,0,True,100,4,Li-ion,317,7446
2ef88429-5292-4d6e-941c-54c06be88790-10,e433a047-f94c-4a4b-83be-92ce4253c851,1336624501,2,17302707,0,28,0,True,100,4,Li-ion,327,7437
2ef88429-5292-4d6e-941c-54c06be88790-15,e433a047-f94c-4a4b-83be-92ce4253c851,1336624701,2,17302707,0,27,0,True,100,4,Li-ion,335,7446
2ef88429-5292-4d6e-941c-54c06be88790-17,e433a047-f94c-4a4b-83be-92ce4253c851,1336624701,2,17302707,0,27,0,True,100,4,Li-ion,335,7446
2ef88429-5292-4d6e-941c-54c06be88790-23,e433a047-f94c-4a4b-83be-92ce4253c851,1336624951,2,17302707,0,26,0,True,100,4,Li-ion,332,7427
2ef88429-5292-4d6e-941c-54c06be88790-26,e433a047-f94c-4a4b-83be-92ce4253c851,1336624951,2,17302707,0,26,0,True,100,4,Li-ion,332,7427
2ef88429-5292-4d6e-941c-54c06be88790-29,e433a047-f94c-4a4b-83be-92ce4253c851,1336625115,2,17302707,0,25,0,True,100,4,Li-ion,330,7427
2ef88429-5292-4d6e-941c-54c06be88790-36,e433a047-f94c-4a4b-83be-92ce4253c851,1336625115,2,17302707,0,25,0,True,100,4,Li-ion,330,7427
2ef88429-5292-4d6e-941c-54c06be88790-38,e433a047-f94c-4a4b-83be-92ce4253c851,1336625416,2,17302707,0,24,0,True,100,4,Li-ion,331,7407
2ef88429-5292-4d6e-941c-54c06be88790-39,e433a047-f94c-4a4b-83be-92ce4253c851,1336674814,2,17302707,0,87,0,True,100,4,Li-ion,183,8130
2ef88429-5292-4d6e-941c-54c06be88790-41,e433a047-f94c-4a4b-83be-92ce4253c851,1336674814,2,17302707,0,87,0,True,100,4,Li-ion,183,8130
8ee9f86e-b973-4213-a176-a8d7b8101f18-2,e433a047-f94c-4a4b-83be-92ce4253c851,1336624250,2,17302707,0,29,0,True,100,4,Li-ion,317,7446
fdf01fb7-6ad0-487e-8b58-3f48c25d7583-4,e433a047-f94c-4a4b-83be-92ce4253c851,1336674881,2,17302707,0,86,0,True,100,4,Li-ion,193,8100
fdf01fb7-6ad0-487e-8b58-3f48c25d7583-7,e433a047-f94c-4a4b-83be-92ce4253c851,1336675072,2,17302707,0,85,0,True,100,4,Li-ion,200,8100
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-3,e433a047-f94c-4a4b-83be-92ce4253c851,1336675072,2,17302707,0,85,0,True,100,4,Li-ion,200,8100
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-7,e433a047-f94c-4a4b-83be-92ce4253c851,1336675240,2,17302707,0,84,0,True,100,4,Li-ion,206,8081
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-12,e433a047-f94c-4a4b-83be-92ce4253c851,1336675240,2,17302707,0,84,0,True,100,4,Li-ion,206,8081
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-16,e433a047-f94c-4a4b-83be-92ce4253c851,1336675240,2,17302707,0,84,0,True,100,4,Li-ion,206,8081
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-18,e433a047-f94c-4a4b-83be-92ce4253c851,1336675757,2,17302707,0,83,0,True,100,4,Li-ion,206,8061
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-23,e433a047-f94c-4a4b-83be-92ce4253c851,1336675757,2,17302707,0,83,0,True,100,4,Li-ion,206,8061
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-24,e433a047-f94c-4a4b-83be-92ce4253c851,1336675757,2,17302707,0,83,0,True,100,4,Li-ion,206,8061
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-31,e433a047-f94c-4a4b-83be-92ce4253c851,1336676527,2,17302707,0,82,0,True,100,4,Li-ion,221,8042
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-35,e433a047-f94c-4a4b-83be-92ce4253c851,1336676527,2,17302707,0,82,0,True,100,4,Li-ion,221,8042
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-42,e433a047-f94c-4a4b-83be-92ce4253c851,1336676527,2,17302707,0,82,0,True,100,4,Li-ion,221,8042
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-43,e433a047-f94c-4a4b-83be-92ce4253c851,1336676527,2,17302707,0,82,0,True,100,4,Li-ion,221,8042
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-51,e433a047-f94c-4a4b-83be-92ce4253c851,1336677431,2,17302707,0,81,0,True,100,4,Li-ion,257,8022
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-54,e433a047-f94c-4a4b-83be-92ce4253c851,1336677431,2,17302707,0,81,0,True,100,4,Li-ion,257,8022
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-57,e433a047-f94c-4a4b-83be-92ce4253c851,1336677581,2,17302707,0,80,0,True,100,4,Li-ion,270,8003
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-62,e433a047-f94c-4a4b-83be-92ce4253c851,1336677581,2,17302707,0,80,0,True,100,4,Li-ion,270,8003
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-68,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-71,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-73,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-79,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-82,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
4c527af0-09d0-4e14-a2d2-e6894ce2fa00-87,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-3,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-9,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-12,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-17,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-24,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-25,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-31,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-33,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-39,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-45,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-47,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-54,e433a047-f94c-4a4b-83be-92ce4253c851,1336678041,2,17302707,0,79,0,True,100,4,Li-ion,287,8003
1f4567c2-bb53-4c1d-a1a8-013475b4c60f-55,e433a047-f94c-4a4b-83be-92ce4253c851,1336682972,2,17302707,0,80,0,True,100,4,Li-ion,178,8042
c305395d-2284-420f-a2e5-d88330bd501a-2,e433a047-f94c-4a4b-83be-92ce4253c851,1336685013,2,17302707,0,80,0,True,100,4,Li-ion,168,8042
c305395d-2284-420f-a2e5-d88330bd501a-7,e433a047-f94c-4a4b-83be-92ce4253c851,1336685013,2,17302707,0,80,0,True,100,4,Li-ion,168,8042
