id,device,timestamp,name,value
cd3f9f2e-b541-4136-ab6b-0d27500efd78-57,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008161791,status,resume
cd3f9f2e-b541-4136-ab6b-0d27500efd78-58,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008161813,startColor,n7
cd3f9f2e-b541-4136-ab6b-0d27500efd78-59,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008163246,status,pause
cd3f9f2e-b541-4136-ab6b-0d27500efd78-60,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008163292,highscore,"-1,-1,-1,-1,-1,-1,-1,-1"
989c7890-dd24-4205-bb6a-13750be90707-40,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008248177,status,resume
989c7890-dd24-4205-bb6a-13750be90707-41,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008250182,incorrect,click.black:21440
989c7890-dd24-4205-bb6a-13750be90707-42,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008250943,correct,yellow:89125
989c7890-dd24-4205-bb6a-13750be90707-43,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008251119,born,black
989c7890-dd24-4205-bb6a-13750be90707-44,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008251448,correct,yellow:89629
989c7890-dd24-4205-bb6a-13750be90707-45,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008251620,born,black
989c7890-dd24-4205-bb6a-13750be90707-46,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008252345,highscore,"0,-1,-1,-1,-1,-1,-1,-1"
989c7890-dd24-4205-bb6a-13750be90707-47,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008252363,correct,black:910
989c7890-dd24-4205-bb6a-13750be90707-48,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008252862,incorrect,click.orange:21440
989c7890-dd24-4205-bb6a-13750be90707-49,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008253465,correct,black:1613
989c7890-dd24-4205-bb6a-13750be90707-50,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008253596,born,lilac
989c7890-dd24-4205-bb6a-13750be90707-51,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008254325,born,yellow
989c7890-dd24-4205-bb6a-13750be90707-52,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008256512,colorchange,n5
989c7890-dd24-4205-bb6a-13750be90707-54,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008275020,correct,lilac:20937
989c7890-dd24-4205-bb6a-13750be90707-55,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008275266,born,black
