id,device,timestamp,name,type,value,values_colorsLearned,values_duckColor,values_frogColorToFollow,values_numbersLearned,values_url
4906d552-0a45-4d09-9071-6c413b0acbdb-106,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,Scene,,"white,red,yellow,blue",white,null,,scenes/tinkrbook_splash.swf
4906d552-0a45-4d09-9071-6c413b0acbdb-107,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,,"{""type"":""FingerDown"",""x"":818,""y"":452}1337008169507",,,,,
4906d552-0a45-4d09-9071-6c413b0acbdb-108,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,,"{""type"":""FingerDown"",""x"":1035,""y"":474}1337008285495",,,,,
4906d552-0a45-4d09-9071-6c413b0acbdb-109,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,Scene,,"white,red,yellow,blue",white,null,,scenes/tinkrbook_splash.swf
4906d552-0a45-4d09-9071-6c413b0acbdb-110,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,My,TinkrWord,,,,,,
4906d552-0a45-4d09-9071-6c413b0acbdb-111,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,,"{""type"":""FingerDown"",""x"":176.5,""y"":32.35}1337008422214",,,,,
4906d552-0a45-4d09-9071-6c413b0acbdb-112,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,,"{""type"":""FingerDown"",""x"":239,""y"":106}1337008424521",,,,,
4906d552-0a45-4d09-9071-6c413b0acbdb-113,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,,"{""type"":""Iconimation"",""name"":""word1""}1337008425055",,,,,
4906d552-0a45-4d09-9071-6c413b0acbdb-114,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,,"{""type"":""Iconimation"",""name"":""word1""}1337008425273",,,,,
4906d552-0a45-4d09-9071-6c413b0acbdb-115,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,,"{""type"":""Iconimation"",""name"":""word1""}1337008425925",,,,,
4906d552-0a45-4d09-9071-6c413b0acbdb-116,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009527,,,"{""type"":""Iconimation"",""name"":""word1""}1337008426529",,,,,
