id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-11,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006359,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,14,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-11,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006359,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher,16,1,1,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-11,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006359,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps,15,1,0,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-11,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006359,com.android.vending.AssetBrowserActivity,com.android.vending,11,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-11,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006359,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books,9,1,1,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-12,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006429,russh.toddler.game.ToddlersABCs,russh.toddler.game,19,1,1,russh.toddler.game.ToddlersABCs,russh.toddler.game
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-12,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006429,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-12,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006429,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,14,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-12,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006429,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher,16,1,1,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-12,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006429,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps,15,1,0,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-12,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006429,com.android.vending.AssetBrowserActivity,com.android.vending,11,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-12,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006429,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books,9,1,1,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-16,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006494,russh.toddler.game.ToddlersABCs,russh.toddler.game,19,1,1,russh.toddler.game.ToddlersABCs,russh.toddler.game
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-16,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006494,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-16,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006494,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,14,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-16,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006494,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher,16,1,1,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-16,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006494,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps,15,1,0,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-16,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006494,com.android.vending.AssetBrowserActivity,com.android.vending,11,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-16,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006494,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books,9,1,1,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-18,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006564,russh.toddler.game.ToddlersABCs,russh.toddler.game,22,1,1,russh.toddler.game.ToddlersABCs,russh.toddler.game
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-18,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006564,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher,16,1,1,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-18,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006564,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-18,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006564,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher,21,1,1,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-18,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006564,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher,20,1,0,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-18,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006564,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,14,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-18,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006564,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps,15,1,0,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-18,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006564,com.android.vending.AssetBrowserActivity,com.android.vending,11,1,0,com.android.vending.AssetBrowserActivity,com.android.vending
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-18,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006564,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books,9,1,0,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-20,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006624,russh.toddler.game.ToddlersABCs,russh.toddler.game,22,1,1,russh.toddler.game.ToddlersABCs,russh.toddler.game
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-20,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006624,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher,16,1,1,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-20,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006624,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-20,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006624,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher,21,1,1,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-20,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006624,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher,20,1,0,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-20,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006624,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,14,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-20,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006624,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps,15,1,0,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-20,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006624,com.android.vending.AssetBrowserActivity,com.android.vending,11,1,0,com.android.vending.AssetBrowserActivity,com.android.vending
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-20,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006624,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books,9,1,0,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-22,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006694,russh.toddler.game.ToddlersABCs,russh.toddler.game,22,1,1,russh.toddler.game.ToddlersABCs,russh.toddler.game
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-22,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006694,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher,16,1,1,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-22,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006694,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-22,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006694,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher,21,1,1,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-22,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006694,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher,20,1,0,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-22,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006694,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,14,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-22,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006694,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps,15,1,0,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-22,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006694,com.android.vending.AssetBrowserActivity,com.android.vending,11,1,0,com.android.vending.AssetBrowserActivity,com.android.vending
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-22,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006694,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books,9,1,0,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-24,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006764,russh.toddler.game.ToddlersABCs,russh.toddler.game,22,1,1,russh.toddler.game.ToddlersABCs,russh.toddler.game
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-24,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006764,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher,16,1,1,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-24,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006764,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-24,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006764,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher,21,1,1,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-24,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006764,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher,20,1,0,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-24,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006764,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,14,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-24,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006764,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps,15,1,0,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-24,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006764,com.android.vending.AssetBrowserActivity,com.android.vending,11,1,0,com.android.vending.AssetBrowserActivity,com.android.vending
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-24,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006764,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books,9,1,0,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-27,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006824,russh.toddler.game.ToddlersABCs,russh.toddler.game,22,1,1,russh.toddler.game.ToddlersABCs,russh.toddler.game
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-27,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006824,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher,16,1,1,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-27,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006824,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-27,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006824,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher,21,1,1,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-27,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006824,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher,20,1,0,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-27,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006824,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,14,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-27,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006824,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps,15,1,0,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-27,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006824,com.android.vending.AssetBrowserActivity,com.android.vending,11,1,0,com.android.vending.AssetBrowserActivity,com.android.vending
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-27,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006824,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books,9,1,0,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-28,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006889,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,14,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-28,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006889,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-28,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006889,russh.toddler.game.ToddlersABCs,russh.toddler.game,22,1,1,russh.toddler.game.ToddlersABCs,russh.toddler.game
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-28,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006889,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher,16,1,1,edu.mit.media.prg.launcher.AppsLauncherActivity,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-28,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006889,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher,21,1,1,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-28,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006889,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher,20,1,0,edu.mit.media.prg.launcher.StoriesLauncherActivity6,edu.mit.media.prg.launcher
04cf2cf2-06ed-42d1-ae4a-aa3fe89f7132-28,afa79389-72b9-4e68-b855-1c824bb3c7b8,1337006889,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps,15,1,0,com.google.googlenav.login.AndroidLoginActivitySdk5,com.google.android.apps.maps
