id,device,timestamp,date,filename,index,type,value
b26033d7-7a8e-475d-9b57-0406b3205f57-16,0183ee85-2057-4c78-b7c8-b69481230b0e,1337009163,,/mnt/external1/edu.mit.media.funf.bgcollector/00000001_0388920540e09217_photo-1337007381.jpg,1,fileCopy,
b26033d7-7a8e-475d-9b57-0406b3205f57-17,0183ee85-2057-4c78-b7c8-b69481230b0e,1337009163,,/mnt/external1/edu.mit.media.funf.bgcollector/00000002_0388920540e09217_photo-1337007680.jpg,2,fileCopy,
b26033d7-7a8e-475d-9b57-0406b3205f57-18,0183ee85-2057-4c78-b7c8-b69481230b0e,1337009163,,/mnt/external1/edu.mit.media.funf.bgcollector/00000003_0388920540e09217_photo-1337007980.jpg,3,fileCopy,
b26033d7-7a8e-475d-9b57-0406b3205f57-19,0183ee85-2057-4c78-b7c8-b69481230b0e,1337009164,,/mnt/external1/edu.mit.media.funf.bgcollector/00000004_0388920540e09217_photo-1337008280.jpg,4,fileCopy,
b26033d7-7a8e-475d-9b57-0406b3205f57-20,0183ee85-2057-4c78-b7c8-b69481230b0e,1337009164,,/mnt/external1/edu.mit.media.funf.bgcollector/00000005_0388920540e09217_afa79389-72b9-4e68-b855-1c824bb3c7b8_1337007273_mainPipeline.db,5,fileCopy,
b26033d7-7a8e-475d-9b57-0406b3205f57-21,0183ee85-2057-4c78-b7c8-b69481230b0e,1337009164,,/mnt/external1/edu.mit.media.funf.bgcollector/00000006_0388920540e09217_afa79389-72b9-4e68-b855-1c824bb3c7b8_1337008448_mainPipeline.db,6,fileCopy,
b26033d7-7a8e-475d-9b57-0406b3205f57-22,0183ee85-2057-4c78-b7c8-b69481230b0e,1337009165,,/mnt/external1/edu.mit.media.funf.bgcollector/00000007_0388920540e09217_photo-1337008580.jpg,7,fileCopy,
b26033d7-7a8e-475d-9b57-0406b3205f57-23,0183ee85-2057-4c78-b7c8-b69481230b0e,1337009166,,/mnt/external1/edu.mit.media.funf.bgcollector/00000008_0388920540e09217_photo-1337008881.jpg,8,fileCopy,
c745be5b-704e-4f2d-97c9-2fdfe7e26854-1,0183ee85-2057-4c78-b7c8-b69481230b0e,1337009166,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
c745be5b-704e-4f2d-97c9-2fdfe7e26854-157,0183ee85-2057-4c78-b7c8-b69481230b0e,1337011011,,/mnt/external1/edu.mit.media.funf.bgcollector/00000009_0388920540e09217_0183ee85-2057-4c78-b7c8-b69481230b0e_1337009169_mainPipeline.db,9,fileCopy,
c745be5b-704e-4f2d-97c9-2fdfe7e26854-158,0183ee85-2057-4c78-b7c8-b69481230b0e,1337011011,,/mnt/external1/edu.mit.media.funf.bgcollector/00000010_0388920540e09217_photo-1337009203.jpg,10,fileCopy,
c745be5b-704e-4f2d-97c9-2fdfe7e26854-159,0183ee85-2057-4c78-b7c8-b69481230b0e,1337011011,,/mnt/external1/edu.mit.media.funf.bgcollector/00000011_0388920540e09217_photo-1337009803.jpg,11,fileCopy,
c745be5b-704e-4f2d-97c9-2fdfe7e26854-160,0183ee85-2057-4c78-b7c8-b69481230b0e,1337011011,,/mnt/external1/edu.mit.media.funf.bgcollector/00000012_0388920540e09217_photo-1337010403.jpg,12,fileCopy,
c745be5b-704e-4f2d-97c9-2fdfe7e26854-161,0183ee85-2057-4c78-b7c8-b69481230b0e,1337011011,,/mnt/external1/edu.mit.media.funf.bgcollector/00000013_0388920540e09217_photo-1337011003.jpg,13,fileCopy,
e49b1543-bb7a-4bb2-97eb-96528bccf1c5-1,0183ee85-2057-4c78-b7c8-b69481230b0e,1337011011,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
e49b1543-bb7a-4bb2-97eb-96528bccf1c5-246,0183ee85-2057-4c78-b7c8-b69481230b0e,1337014237,,/mnt/external1/edu.mit.media.funf.bgcollector/00000014_0388920540e09217_tb-1337011011-0388920540e09217.txt,14,fileCopy,
e49b1543-bb7a-4bb2-97eb-96528bccf1c5-247,0183ee85-2057-4c78-b7c8-b69481230b0e,1337014237,,/mnt/external1/edu.mit.media.funf.bgcollector/00000015_0388920540e09217_0183ee85-2057-4c78-b7c8-b69481230b0e_1337011014_mainPipeline.db,15,fileCopy,
e49b1543-bb7a-4bb2-97eb-96528bccf1c5-248,0183ee85-2057-4c78-b7c8-b69481230b0e,1337014237,,/mnt/external1/edu.mit.media.funf.bgcollector/00000016_0388920540e09217_photo-1337011603.jpg,16,fileCopy,
e49b1543-bb7a-4bb2-97eb-96528bccf1c5-249,0183ee85-2057-4c78-b7c8-b69481230b0e,1337014237,,/mnt/external1/edu.mit.media.funf.bgcollector/00000017_0388920540e09217_photo-1337012203.jpg,17,fileCopy,
e49b1543-bb7a-4bb2-97eb-96528bccf1c5-250,0183ee85-2057-4c78-b7c8-b69481230b0e,1337014238,,/mnt/external1/edu.mit.media.funf.bgcollector/00000018_0388920540e09217_photo-1337012803.jpg,18,fileCopy,
e49b1543-bb7a-4bb2-97eb-96528bccf1c5-251,0183ee85-2057-4c78-b7c8-b69481230b0e,1337014238,,/mnt/external1/edu.mit.media.funf.bgcollector/00000019_0388920540e09217_photo-1337013403.jpg,19,fileCopy,
e49b1543-bb7a-4bb2-97eb-96528bccf1c5-252,0183ee85-2057-4c78-b7c8-b69481230b0e,1337014238,,/mnt/external1/edu.mit.media.funf.bgcollector/00000020_0388920540e09217_photo-1337014003.jpg,20,fileCopy,
b72b849b-231b-449d-890f-839c58939832-1,0183ee85-2057-4c78-b7c8-b69481230b0e,1337014238,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
b72b849b-231b-449d-890f-839c58939832-91,0183ee85-2057-4c78-b7c8-b69481230b0e,1337017837,,/mnt/external1/edu.mit.media.funf.bgcollector/00000021_0388920540e09217_0183ee85-2057-4c78-b7c8-b69481230b0e_1337014238_mainPipeline.db,21,fileCopy,
b72b849b-231b-449d-890f-839c58939832-92,0183ee85-2057-4c78-b7c8-b69481230b0e,1337017837,,/mnt/external1/edu.mit.media.funf.bgcollector/00000022_0388920540e09217_photo-1337014603.jpg,22,fileCopy,
b72b849b-231b-449d-890f-839c58939832-93,0183ee85-2057-4c78-b7c8-b69481230b0e,1337017837,,/mnt/external1/edu.mit.media.funf.bgcollector/00000023_0388920540e09217_photo-1337015204.jpg,23,fileCopy,
b72b849b-231b-449d-890f-839c58939832-94,0183ee85-2057-4c78-b7c8-b69481230b0e,1337017837,,/mnt/external1/edu.mit.media.funf.bgcollector/00000024_0388920540e09217_photo-1337015803.jpg,24,fileCopy,
b72b849b-231b-449d-890f-839c58939832-95,0183ee85-2057-4c78-b7c8-b69481230b0e,1337017838,,/mnt/external1/edu.mit.media.funf.bgcollector/00000025_0388920540e09217_photo-1337016403.jpg,25,fileCopy,
b72b849b-231b-449d-890f-839c58939832-96,0183ee85-2057-4c78-b7c8-b69481230b0e,1337017838,,/mnt/external1/edu.mit.media.funf.bgcollector/00000026_0388920540e09217_photo-1337017003.jpg,26,fileCopy,
b72b849b-231b-449d-890f-839c58939832-97,0183ee85-2057-4c78-b7c8-b69481230b0e,1337017838,,/mnt/external1/edu.mit.media.funf.bgcollector/00000027_0388920540e09217_photo-1337017603.jpg,27,fileCopy,
0e3391f9-9740-435f-b8c0-b2f06bb5b9c5-1,0183ee85-2057-4c78-b7c8-b69481230b0e,1337017838,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
0e3391f9-9740-435f-b8c0-b2f06bb5b9c5-264,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021437,,/mnt/external1/edu.mit.media.funf.bgcollector/00000028_0388920540e09217_0183ee85-2057-4c78-b7c8-b69481230b0e_1337017838_mainPipeline.db,28,fileCopy,
0e3391f9-9740-435f-b8c0-b2f06bb5b9c5-265,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021437,,/mnt/external1/edu.mit.media.funf.bgcollector/00000029_0388920540e09217_photo-1337018203.jpg,29,fileCopy,
0e3391f9-9740-435f-b8c0-b2f06bb5b9c5-266,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021437,,/mnt/external1/edu.mit.media.funf.bgcollector/00000030_0388920540e09217_photo-1337018803.jpg,30,fileCopy,
0e3391f9-9740-435f-b8c0-b2f06bb5b9c5-267,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021437,,/mnt/external1/edu.mit.media.funf.bgcollector/00000031_0388920540e09217_photo-1337019403.jpg,31,fileCopy,
0e3391f9-9740-435f-b8c0-b2f06bb5b9c5-268,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021438,,/mnt/external1/edu.mit.media.funf.bgcollector/00000032_0388920540e09217_photo-1337020003.jpg,32,fileCopy,
0e3391f9-9740-435f-b8c0-b2f06bb5b9c5-269,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021438,,/mnt/external1/edu.mit.media.funf.bgcollector/00000033_0388920540e09217_photo-1337020603.jpg,33,fileCopy,
0e3391f9-9740-435f-b8c0-b2f06bb5b9c5-270,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021438,,/mnt/external1/edu.mit.media.funf.bgcollector/00000034_0388920540e09217_photo-1337021203.jpg,34,fileCopy,
ac8507b0-5b78-45f3-be25-7a5de8635000-1,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021438,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
ac8507b0-5b78-45f3-be25-7a5de8635000-9,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021706,,/mnt/external1/edu.mit.media.funf.bgcollector/00000035_0388920540e09217_tb-1337021438-0388920540e09217.txt,35,fileCopy,
ac8507b0-5b78-45f3-be25-7a5de8635000-10,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021706,,/mnt/external1/edu.mit.media.funf.bgcollector/00000036_0388920540e09217_0183ee85-2057-4c78-b7c8-b69481230b0e_1337021440_mainPipeline.db,36,fileCopy,
e40bd93c-82ff-424a-8171-6222007d2af6-1,0183ee85-2057-4c78-b7c8-b69481230b0e,1337021706,,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
e40bd93c-82ff-424a-8171-6222007d2af6-30,0183ee85-2057-4c78-b7c8-b69481230b0e,1337023047,,/mnt/external1/edu.mit.media.funf.bgcollector/00000037_0388920540e09217_0183ee85-2057-4c78-b7c8-b69481230b0e_1337021706_mainPipeline.db,37,fileCopy,
e40bd93c-82ff-424a-8171-6222007d2af6-31,0183ee85-2057-4c78-b7c8-b69481230b0e,1337023047,,/mnt/external1/edu.mit.media.funf.bgcollector/00000038_0388920540e09217_photo-1337021803.jpg,38,fileCopy,
e40bd93c-82ff-424a-8171-6222007d2af6-32,0183ee85-2057-4c78-b7c8-b69481230b0e,1337023047,,/mnt/external1/edu.mit.media.funf.bgcollector/00000039_0388920540e09217_photo-1337022403.jpg,39,fileCopy,
e40bd93c-82ff-424a-8171-6222007d2af6-35,0183ee85-2057-4c78-b7c8-b69481230b0e,1337023146,,/mnt/external1/edu.mit.media.funf.bgcollector/00000040_0388920540e09217_0183ee85-2057-4c78-b7c8-b69481230b0e_1337023053_mainPipeline.db,40,fileCopy,
e40bd93c-82ff-424a-8171-6222007d2af6-40,0183ee85-2057-4c78-b7c8-b69481230b0e,86425,86425,,,InvalidDateDetected,
e40bd93c-82ff-424a-8171-6222007d2af6-41,0183ee85-2057-4c78-b7c8-b69481230b0e,86426,,/mnt/external1/edu.mit.media.funf.bgcollector/00000042_0388920540e09217_0183ee85-2057-4c78-b7c8-b69481230b0e_1337057044_mainPipeline.db,42,fileCopy,
