id,device,timestamp,health,icon-small,invalid_charger,level,plugged,present,scale,status,technology,temperature,voltage
f06aa612-b430-40c6-8e00-82640b108e22-9,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336977692,2,17302707,0,79,0,True,100,4,Li-ion,275,7915
f06aa612-b430-40c6-8e00-82640b108e22-10,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336977692,2,17302707,0,79,0,True,100,4,Li-ion,275,7915
f06aa612-b430-40c6-8e00-82640b108e22-18,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336977993,2,17302707,0,78,0,True,100,4,Li-ion,272,7886
f06aa612-b430-40c6-8e00-82640b108e22-19,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336977993,2,17302707,0,78,0,True,100,4,Li-ion,272,7886
f06aa612-b430-40c6-8e00-82640b108e22-26,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336978193,2,17302707,0,77,0,True,100,4,Li-ion,268,7886
f06aa612-b430-40c6-8e00-82640b108e22-30,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336978193,2,17302707,0,77,0,True,100,4,Li-ion,268,7886
f06aa612-b430-40c6-8e00-82640b108e22-36,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336978543,2,17302707,0,76,0,True,100,4,Li-ion,271,7866
f06aa612-b430-40c6-8e00-82640b108e22-38,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336978543,2,17302707,0,76,0,True,100,4,Li-ion,271,7866
f06aa612-b430-40c6-8e00-82640b108e22-42,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336978746,2,17302707,0,75,0,True,100,4,Li-ion,271,7856
f06aa612-b430-40c6-8e00-82640b108e22-48,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336978746,2,17302707,0,75,0,True,100,4,Li-ion,271,7856
f06aa612-b430-40c6-8e00-82640b108e22-52,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336979046,2,17302707,0,74,0,True,100,4,Li-ion,271,7837
f06aa612-b430-40c6-8e00-82640b108e22-57,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336979046,2,17302707,0,74,0,True,100,4,Li-ion,271,7837
f06aa612-b430-40c6-8e00-82640b108e22-59,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336979262,2,17302707,0,73,0,True,100,4,Li-ion,267,7827
f06aa612-b430-40c6-8e00-82640b108e22-66,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336979262,2,17302707,0,73,0,True,100,4,Li-ion,267,7827
f06aa612-b430-40c6-8e00-82640b108e22-68,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336979562,2,17302707,0,72,0,True,100,4,Li-ion,266,7798
f06aa612-b430-40c6-8e00-82640b108e22-74,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336979762,2,17302707,0,71,0,True,100,4,Li-ion,265,7788
f06aa612-b430-40c6-8e00-82640b108e22-76,0c3f3a4a-6df4-4dd2-81ee-47a2d5097ecd,1336979762,2,17302707,0,71,0,True,100,4,Li-ion,265,7788
079ae956-e826-4e0b-8d89-2d588ca76b03-12,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336980861,2,17302707,0,68,0,True,100,4,Li-ion,248,7749
079ae956-e826-4e0b-8d89-2d588ca76b03-14,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336980861,2,17302707,0,68,0,True,100,4,Li-ion,248,7749
2c76cf82-8055-46d8-bb63-1e56b3af9754-3,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336980930,2,17302707,0,67,0,True,100,4,Li-ion,246,7749
2c76cf82-8055-46d8-bb63-1e56b3af9754-165,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336981130,2,17302707,0,66,0,True,100,4,Li-ion,243,7690
2052f4ae-538b-4ba1-a57f-e5712c804e94-2,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336981130,2,17302707,0,66,0,True,100,4,Li-ion,243,7690
2052f4ae-538b-4ba1-a57f-e5712c804e94-110,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336981381,2,17302707,0,65,0,True,100,4,Li-ion,251,7700
2052f4ae-538b-4ba1-a57f-e5712c804e94-112,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336981381,2,17302707,0,65,0,True,100,4,Li-ion,251,7700
2052f4ae-538b-4ba1-a57f-e5712c804e94-116,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336981631,2,17302707,0,64,0,True,100,4,Li-ion,266,7681
2052f4ae-538b-4ba1-a57f-e5712c804e94-119,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336981631,2,17302707,0,64,0,True,100,4,Li-ion,266,7681
2052f4ae-538b-4ba1-a57f-e5712c804e94-123,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336981931,2,17302707,0,63,0,True,100,4,Li-ion,276,7671
2052f4ae-538b-4ba1-a57f-e5712c804e94-126,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336981931,2,17302707,0,63,0,True,100,4,Li-ion,276,7671
2052f4ae-538b-4ba1-a57f-e5712c804e94-132,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336982282,2,17302707,0,62,0,True,100,4,Li-ion,291,7661
2052f4ae-538b-4ba1-a57f-e5712c804e94-134,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336982282,2,17302707,0,62,0,True,100,4,Li-ion,291,7661
2052f4ae-538b-4ba1-a57f-e5712c804e94-137,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336982482,2,17302707,0,61,0,True,100,4,Li-ion,292,7651
2052f4ae-538b-4ba1-a57f-e5712c804e94-141,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336982482,2,17302707,0,61,0,True,100,4,Li-ion,292,7651
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-4,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336982782,2,17302707,0,60,0,True,100,4,Li-ion,290,7642
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-8,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336982782,2,17302707,0,60,0,True,100,4,Li-ion,290,7642
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-10,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336982982,2,17302707,0,59,0,True,100,4,Li-ion,288,7632
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-15,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336982982,2,17302707,0,59,0,True,100,4,Li-ion,288,7632
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-16,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336983282,2,17302707,0,58,0,True,100,4,Li-ion,285,7612
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-63,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336983483,2,17302707,0,57,0,True,100,4,Li-ion,288,7603
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-67,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336983483,2,17302707,0,57,0,True,100,4,Li-ion,288,7603
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-71,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336983783,2,17302707,0,56,0,True,100,4,Li-ion,283,7593
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-73,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336983783,2,17302707,0,56,0,True,100,4,Li-ion,283,7593
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-77,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336983983,2,17302707,0,55,0,True,100,4,Li-ion,278,7593
9197701b-36f1-4f1a-a28d-02ea5f6c9a6b-81,4470bd7b-8f77-4eb9-9590-9b56b03ae1f0,1336983983,2,17302707,0,55,0,True,100,4,Li-ion,278,7593
