id,device,timestamp,health,icon-small,invalid_charger,level,plugged,present,scale,status,technology,temperature,voltage
34ccce1c-7483-43f0-962e-371308f4161f-1,ea436d39-fc6c-49ec-8d72-39b964b770b2,1336968711,2,17302707,0,29,0,True,100,4,Li-ion,236,7398
34ccce1c-7483-43f0-962e-371308f4161f-5,ea436d39-fc6c-49ec-8d72-39b964b770b2,1336968711,2,17302707,0,29,0,True,100,4,Li-ion,236,7398
34ccce1c-7483-43f0-962e-371308f4161f-9,ea436d39-fc6c-49ec-8d72-39b964b770b2,1336968961,2,17302707,0,28,0,True,100,4,Li-ion,231,7378
34ccce1c-7483-43f0-962e-371308f4161f-13,ea436d39-fc6c-49ec-8d72-39b964b770b2,1336969111,2,17302707,0,27,0,True,100,4,Li-ion,230,7349
34ccce1c-7483-43f0-962e-371308f4161f-14,ea436d39-fc6c-49ec-8d72-39b964b770b2,1336969111,2,17302707,0,27,0,True,100,4,Li-ion,230,7349
34ccce1c-7483-43f0-962e-371308f4161f-21,ea436d39-fc6c-49ec-8d72-39b964b770b2,1336969361,2,17302707,0,26,0,True,100,4,Li-ion,232,7349
34ccce1c-7483-43f0-962e-371308f4161f-24,ea436d39-fc6c-49ec-8d72-39b964b770b2,1336969361,2,17302707,0,26,0,True,100,4,Li-ion,232,7349
34ccce1c-7483-43f0-962e-371308f4161f-28,ea436d39-fc6c-49ec-8d72-39b964b770b2,1337005028,2,17302707,0,89,0,True,100,4,Li-ion,247,8100
34ccce1c-7483-43f0-962e-371308f4161f-30,ea436d39-fc6c-49ec-8d72-39b964b770b2,1337005028,2,17302707,0,89,0,True,100,4,Li-ion,247,8100
a919ec26-39c5-4c6c-b7bd-7e9f0b862f54-16,573fc74c-6206-47cb-9270-4729b3c7993e,1337005971,2,17302707,0,88,0,True,100,4,Li-ion,217,8081
a919ec26-39c5-4c6c-b7bd-7e9f0b862f54-18,573fc74c-6206-47cb-9270-4729b3c7993e,1337005971,2,17302707,0,88,0,True,100,4,Li-ion,217,8081
4a013bae-034a-4178-9d27-8a4bd55a019d-3,573fc74c-6206-47cb-9270-4729b3c7993e,1337006042,2,17302707,0,87,0,True,100,4,Li-ion,221,8071
4a013bae-034a-4178-9d27-8a4bd55a019d-12,573fc74c-6206-47cb-9270-4729b3c7993e,1337006042,2,17302707,0,87,0,True,100,4,Li-ion,221,8071
4a013bae-034a-4178-9d27-8a4bd55a019d-18,573fc74c-6206-47cb-9270-4729b3c7993e,1337006042,2,17302707,0,87,0,True,100,4,Li-ion,221,8071
4a013bae-034a-4178-9d27-8a4bd55a019d-25,573fc74c-6206-47cb-9270-4729b3c7993e,1337011715,2,17302707,0,88,0,True,100,4,Li-ion,168,8061
4a013bae-034a-4178-9d27-8a4bd55a019d-26,573fc74c-6206-47cb-9270-4729b3c7993e,1337011715,2,17302707,0,88,0,True,100,4,Li-ion,168,8061
4a013bae-034a-4178-9d27-8a4bd55a019d-27,573fc74c-6206-47cb-9270-4729b3c7993e,1337011742,2,17302707,0,87,0,True,100,4,Li-ion,177,8042
4a013bae-034a-4178-9d27-8a4bd55a019d-32,573fc74c-6206-47cb-9270-4729b3c7993e,1337011842,2,17302707,0,86,0,True,100,4,Li-ion,192,8012
4a013bae-034a-4178-9d27-8a4bd55a019d-35,573fc74c-6206-47cb-9270-4729b3c7993e,1337011993,2,17302707,0,85,0,True,100,4,Li-ion,212,8022
4a013bae-034a-4178-9d27-8a4bd55a019d-37,573fc74c-6206-47cb-9270-4729b3c7993e,1337011993,2,17302707,0,85,0,True,100,4,Li-ion,212,8022
4a013bae-034a-4178-9d27-8a4bd55a019d-41,573fc74c-6206-47cb-9270-4729b3c7993e,1337012193,2,17302707,0,84,0,True,100,4,Li-ion,232,7993
4a013bae-034a-4178-9d27-8a4bd55a019d-45,573fc74c-6206-47cb-9270-4729b3c7993e,1337012193,2,17302707,0,84,0,True,100,4,Li-ion,232,7993
4a013bae-034a-4178-9d27-8a4bd55a019d-52,573fc74c-6206-47cb-9270-4729b3c7993e,1337012493,2,17302707,0,83,0,True,100,4,Li-ion,250,7993
4a013bae-034a-4178-9d27-8a4bd55a019d-55,573fc74c-6206-47cb-9270-4729b3c7993e,1337012493,2,17302707,0,83,0,True,100,4,Li-ion,250,7993
4a013bae-034a-4178-9d27-8a4bd55a019d-57,573fc74c-6206-47cb-9270-4729b3c7993e,1337012693,2,17302707,0,82,0,True,100,4,Li-ion,255,7973
4a013bae-034a-4178-9d27-8a4bd55a019d-61,573fc74c-6206-47cb-9270-4729b3c7993e,1337012693,2,17302707,0,82,0,True,100,4,Li-ion,255,7973
4a013bae-034a-4178-9d27-8a4bd55a019d-64,573fc74c-6206-47cb-9270-4729b3c7993e,1337012995,2,17302707,0,81,0,True,100,4,Li-ion,261,7954
4a013bae-034a-4178-9d27-8a4bd55a019d-68,573fc74c-6206-47cb-9270-4729b3c7993e,1337013195,2,17302707,0,80,0,True,100,4,Li-ion,265,7944
4a013bae-034a-4178-9d27-8a4bd55a019d-70,573fc74c-6206-47cb-9270-4729b3c7993e,1337013195,2,17302707,0,80,0,True,100,4,Li-ion,265,7944
4a013bae-034a-4178-9d27-8a4bd55a019d-78,573fc74c-6206-47cb-9270-4729b3c7993e,1337013494,2,17302707,0,80,0,True,100,4,Li-ion,257,7944
90022436-2e43-4b38-ba24-839cdaca4b5b-14,573fc74c-6206-47cb-9270-4729b3c7993e,1337013494,2,17302707,0,80,0,True,100,4,Li-ion,257,7944
90022436-2e43-4b38-ba24-839cdaca4b5b-15,573fc74c-6206-47cb-9270-4729b3c7993e,1337013521,2,17302707,0,79,0,True,100,4,Li-ion,257,7925
90022436-2e43-4b38-ba24-839cdaca4b5b-26,573fc74c-6206-47cb-9270-4729b3c7993e,1337013771,2,17302707,0,78,0,True,100,4,Li-ion,247,7895
90022436-2e43-4b38-ba24-839cdaca4b5b-27,573fc74c-6206-47cb-9270-4729b3c7993e,1337013771,2,17302707,0,78,0,True,100,4,Li-ion,247,7895
90022436-2e43-4b38-ba24-839cdaca4b5b-37,573fc74c-6206-47cb-9270-4729b3c7993e,1337013974,2,17302707,0,77,0,True,100,4,Li-ion,235,7866
90022436-2e43-4b38-ba24-839cdaca4b5b-41,573fc74c-6206-47cb-9270-4729b3c7993e,1337013974,2,17302707,0,77,0,True,100,4,Li-ion,235,7866
90022436-2e43-4b38-ba24-839cdaca4b5b-43,573fc74c-6206-47cb-9270-4729b3c7993e,1337014174,2,17302707,0,76,0,True,100,4,Li-ion,222,7856
90022436-2e43-4b38-ba24-839cdaca4b5b-130,573fc74c-6206-47cb-9270-4729b3c7993e,1337014374,2,17302707,0,75,0,True,100,4,Li-ion,217,7817
90022436-2e43-4b38-ba24-839cdaca4b5b-178,573fc74c-6206-47cb-9270-4729b3c7993e,1337014374,2,17302707,0,75,0,True,100,4,Li-ion,217,7817
90022436-2e43-4b38-ba24-839cdaca4b5b-261,573fc74c-6206-47cb-9270-4729b3c7993e,1337014574,2,17302707,0,74,0,True,100,4,Li-ion,227,7817
90022436-2e43-4b38-ba24-839cdaca4b5b-504,573fc74c-6206-47cb-9270-4729b3c7993e,1337014574,2,17302707,0,74,0,True,100,4,Li-ion,227,7817
90022436-2e43-4b38-ba24-839cdaca4b5b-590,573fc74c-6206-47cb-9270-4729b3c7993e,1337014775,2,17302707,0,73,0,True,100,4,Li-ion,237,7798
90022436-2e43-4b38-ba24-839cdaca4b5b-782,573fc74c-6206-47cb-9270-4729b3c7993e,1337014775,2,17302707,0,73,0,True,100,4,Li-ion,237,7798
90022436-2e43-4b38-ba24-839cdaca4b5b-789,573fc74c-6206-47cb-9270-4729b3c7993e,1337015025,2,17302707,0,72,0,True,100,4,Li-ion,250,7817
90022436-2e43-4b38-ba24-839cdaca4b5b-891,573fc74c-6206-47cb-9270-4729b3c7993e,1337015176,2,17302707,0,71,0,True,100,4,Li-ion,255,7778
f93a73ad-0bd3-46b7-9761-5a2f032de817-3,573fc74c-6206-47cb-9270-4729b3c7993e,1337015176,2,17302707,0,71,0,True,100,4,Li-ion,255,7778
f93a73ad-0bd3-46b7-9761-5a2f032de817-47,573fc74c-6206-47cb-9270-4729b3c7993e,1337015479,2,17302707,0,70,0,True,100,4,Li-ion,267,7798
f93a73ad-0bd3-46b7-9761-5a2f032de817-168,573fc74c-6206-47cb-9270-4729b3c7993e,1337015479,2,17302707,0,70,0,True,100,4,Li-ion,267,7798
