id,device,timestamp,SCREEN_ON
4a013bae-034a-4178-9d27-8a4bd55a019d-5,573fc74c-6206-47cb-9270-4729b3c7993e,1337006114,False
4a013bae-034a-4178-9d27-8a4bd55a019d-6,573fc74c-6206-47cb-9270-4729b3c7993e,1337006136,True
4a013bae-034a-4178-9d27-8a4bd55a019d-7,573fc74c-6206-47cb-9270-4729b3c7993e,1337006144,False
4a013bae-034a-4178-9d27-8a4bd55a019d-8,573fc74c-6206-47cb-9270-4729b3c7993e,1337006145,True
4a013bae-034a-4178-9d27-8a4bd55a019d-9,573fc74c-6206-47cb-9270-4729b3c7993e,1337006150,False
4a013bae-034a-4178-9d27-8a4bd55a019d-22,573fc74c-6206-47cb-9270-4729b3c7993e,1337006803,True
4a013bae-034a-4178-9d27-8a4bd55a019d-44,573fc74c-6206-47cb-9270-4729b3c7993e,1337012295,False
4a013bae-034a-4178-9d27-8a4bd55a019d-46,573fc74c-6206-47cb-9270-4729b3c7993e,1337012323,True
4a013bae-034a-4178-9d27-8a4bd55a019d-72,573fc74c-6206-47cb-9270-4729b3c7993e,1337013300,False
4a013bae-034a-4178-9d27-8a4bd55a019d-73,573fc74c-6206-47cb-9270-4729b3c7993e,1337013303,True
4a013bae-034a-4178-9d27-8a4bd55a019d-74,573fc74c-6206-47cb-9270-4729b3c7993e,1337013314,False
4a013bae-034a-4178-9d27-8a4bd55a019d-76,573fc74c-6206-47cb-9270-4729b3c7993e,1337013392,True
155bca5f-c4fd-49d0-8346-57f5f59f6243-444,573fc74c-6206-47cb-9270-4729b3c7993e,1337017253,False
155bca5f-c4fd-49d0-8346-57f5f59f6243-446,573fc74c-6206-47cb-9270-4729b3c7993e,1337017329,True
ee3447b8-7312-48d5-b459-5f9773356a88-39,573fc74c-6206-47cb-9270-4729b3c7993e,1337019557,False
c9ebaff4-0998-4b4f-954f-35c8b596423f-4,573fc74c-6206-47cb-9270-4729b3c7993e,1337019695,True
c9ebaff4-0998-4b4f-954f-35c8b596423f-17,573fc74c-6206-47cb-9270-4729b3c7993e,1337019870,False
342c6296-110f-489c-8304-36c728bf2918-1,573fc74c-6206-47cb-9270-4729b3c7993e,1337043151,True
342c6296-110f-489c-8304-36c728bf2918-2,573fc74c-6206-47cb-9270-4729b3c7993e,1337043158,False
342c6296-110f-489c-8304-36c728bf2918-4,573fc74c-6206-47cb-9270-4729b3c7993e,1337043159,True
342c6296-110f-489c-8304-36c728bf2918-5,573fc74c-6206-47cb-9270-4729b3c7993e,1337043169,False
342c6296-110f-489c-8304-36c728bf2918-14,573fc74c-6206-47cb-9270-4729b3c7993e,1337043617,True
342c6296-110f-489c-8304-36c728bf2918-290,573fc74c-6206-47cb-9270-4729b3c7993e,1337044919,False
342c6296-110f-489c-8304-36c728bf2918-294,573fc74c-6206-47cb-9270-4729b3c7993e,1337045033,True
76381d9e-2c6f-4a31-81b4-6c481891b0ad-1,573fc74c-6206-47cb-9270-4729b3c7993e,1337046719,False
f2e380f8-c169-4d13-ae52-a8d5cceb265a-33,573fc74c-6206-47cb-9270-4729b3c7993e,1337055525,True
f2e380f8-c169-4d13-ae52-a8d5cceb265a-79,573fc74c-6206-47cb-9270-4729b3c7993e,1337055961,False
f2e380f8-c169-4d13-ae52-a8d5cceb265a-87,573fc74c-6206-47cb-9270-4729b3c7993e,1337056368,True
f2e380f8-c169-4d13-ae52-a8d5cceb265a-91,573fc74c-6206-47cb-9270-4729b3c7993e,1337056502,False
f2e380f8-c169-4d13-ae52-a8d5cceb265a-93,573fc74c-6206-47cb-9270-4729b3c7993e,1337056570,True
f2e380f8-c169-4d13-ae52-a8d5cceb265a-100,573fc74c-6206-47cb-9270-4729b3c7993e,1337056735,False
30681c2f-57f5-4f46-b536-87b82f8b6f16-5,573fc74c-6206-47cb-9270-4729b3c7993e,1337057751,True
30681c2f-57f5-4f46-b536-87b82f8b6f16-282,573fc74c-6206-47cb-9270-4729b3c7993e,1337058064,False
30681c2f-57f5-4f46-b536-87b82f8b6f16-283,573fc74c-6206-47cb-9270-4729b3c7993e,1337058064,True
30681c2f-57f5-4f46-b536-87b82f8b6f16-284,573fc74c-6206-47cb-9270-4729b3c7993e,1337058073,False
30681c2f-57f5-4f46-b536-87b82f8b6f16-285,573fc74c-6206-47cb-9270-4729b3c7993e,1337058073,True
30681c2f-57f5-4f46-b536-87b82f8b6f16-296,573fc74c-6206-47cb-9270-4729b3c7993e,1337058334,False
30681c2f-57f5-4f46-b536-87b82f8b6f16-298,573fc74c-6206-47cb-9270-4729b3c7993e,1337058375,True
30681c2f-57f5-4f46-b536-87b82f8b6f16-300,573fc74c-6206-47cb-9270-4729b3c7993e,1337058385,False
30681c2f-57f5-4f46-b536-87b82f8b6f16-301,573fc74c-6206-47cb-9270-4729b3c7993e,1337058388,True
30681c2f-57f5-4f46-b536-87b82f8b6f16-302,573fc74c-6206-47cb-9270-4729b3c7993e,1337058392,False
30681c2f-57f5-4f46-b536-87b82f8b6f16-303,573fc74c-6206-47cb-9270-4729b3c7993e,1337058393,True
30681c2f-57f5-4f46-b536-87b82f8b6f16-304,573fc74c-6206-47cb-9270-4729b3c7993e,1337058403,False
30681c2f-57f5-4f46-b536-87b82f8b6f16-305,573fc74c-6206-47cb-9270-4729b3c7993e,1337058408,True
30681c2f-57f5-4f46-b536-87b82f8b6f16-306,573fc74c-6206-47cb-9270-4729b3c7993e,1337058418,False
30681c2f-57f5-4f46-b536-87b82f8b6f16-307,573fc74c-6206-47cb-9270-4729b3c7993e,1337058426,True
30681c2f-57f5-4f46-b536-87b82f8b6f16-308,573fc74c-6206-47cb-9270-4729b3c7993e,1337058436,False
30681c2f-57f5-4f46-b536-87b82f8b6f16-309,573fc74c-6206-47cb-9270-4729b3c7993e,1337058440,True
32c054ec-be35-4afe-9b79-95ebab1aef23-21,573fc74c-6206-47cb-9270-4729b3c7993e,1337060360,False
32c054ec-be35-4afe-9b79-95ebab1aef23-22,573fc74c-6206-47cb-9270-4729b3c7993e,1337060360,True
6aca88f4-efb2-4768-9d40-98648dece3ce-10,573fc74c-6206-47cb-9270-4729b3c7993e,1337060659,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-2,573fc74c-6206-47cb-9270-4729b3c7993e,1337060685,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-4,573fc74c-6206-47cb-9270-4729b3c7993e,1337060714,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-5,573fc74c-6206-47cb-9270-4729b3c7993e,1337060714,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-6,573fc74c-6206-47cb-9270-4729b3c7993e,1337060715,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-7,573fc74c-6206-47cb-9270-4729b3c7993e,1337060715,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-8,573fc74c-6206-47cb-9270-4729b3c7993e,1337060716,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-9,573fc74c-6206-47cb-9270-4729b3c7993e,1337060716,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-10,573fc74c-6206-47cb-9270-4729b3c7993e,1337060717,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-11,573fc74c-6206-47cb-9270-4729b3c7993e,1337060717,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-12,573fc74c-6206-47cb-9270-4729b3c7993e,1337060718,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-13,573fc74c-6206-47cb-9270-4729b3c7993e,1337060718,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-14,573fc74c-6206-47cb-9270-4729b3c7993e,1337060719,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-15,573fc74c-6206-47cb-9270-4729b3c7993e,1337060719,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-16,573fc74c-6206-47cb-9270-4729b3c7993e,1337060720,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-17,573fc74c-6206-47cb-9270-4729b3c7993e,1337060720,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-18,573fc74c-6206-47cb-9270-4729b3c7993e,1337060721,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-19,573fc74c-6206-47cb-9270-4729b3c7993e,1337060721,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-20,573fc74c-6206-47cb-9270-4729b3c7993e,1337060722,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-21,573fc74c-6206-47cb-9270-4729b3c7993e,1337060722,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-22,573fc74c-6206-47cb-9270-4729b3c7993e,1337060723,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-23,573fc74c-6206-47cb-9270-4729b3c7993e,1337060723,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-24,573fc74c-6206-47cb-9270-4729b3c7993e,1337060724,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-25,573fc74c-6206-47cb-9270-4729b3c7993e,1337060724,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-26,573fc74c-6206-47cb-9270-4729b3c7993e,1337060725,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-27,573fc74c-6206-47cb-9270-4729b3c7993e,1337060725,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-28,573fc74c-6206-47cb-9270-4729b3c7993e,1337060726,False
