id,device,timestamp,filename,index,type,value
a919ec26-39c5-4c6c-b7bd-7e9f0b862f54-12,573fc74c-6206-47cb-9270-4729b3c7993e,1337005968,/mnt/external1/edu.mit.media.funf.bgcollector/00000001_0388920542c0f257_ea436d39-fc6c-49ec-8d72-39b964b770b2_1337005029_mainPipeline.db,1,fileCopy,
a919ec26-39c5-4c6c-b7bd-7e9f0b862f54-13,573fc74c-6206-47cb-9270-4729b3c7993e,1337005969,/mnt/external1/edu.mit.media.funf.bgcollector/00000002_0388920542c0f257_photo-1336968643.jpg,2,fileCopy,
a919ec26-39c5-4c6c-b7bd-7e9f0b862f54-14,573fc74c-6206-47cb-9270-4729b3c7993e,1337005969,/mnt/external1/edu.mit.media.funf.bgcollector/00000003_0388920542c0f257_photo-1336968343.jpg,3,fileCopy,
4a013bae-034a-4178-9d27-8a4bd55a019d-1,573fc74c-6206-47cb-9270-4729b3c7993e,1337005969,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
4a013bae-034a-4178-9d27-8a4bd55a019d-80,573fc74c-6206-47cb-9270-4729b3c7993e,1337013492,/mnt/external1/edu.mit.media.funf.bgcollector/00000005_0388920542c0f257_photo-1337011759.jpg,5,fileCopy,
4a013bae-034a-4178-9d27-8a4bd55a019d-81,573fc74c-6206-47cb-9270-4729b3c7993e,1337013492,/mnt/external1/edu.mit.media.funf.bgcollector/00000006_0388920542c0f257_photo-1337012359.jpg,6,fileCopy,
4a013bae-034a-4178-9d27-8a4bd55a019d-82,573fc74c-6206-47cb-9270-4729b3c7993e,1337013492,/mnt/external1/edu.mit.media.funf.bgcollector/00000007_0388920542c0f257_photo-1337012959.jpg,7,fileCopy,
4a013bae-034a-4178-9d27-8a4bd55a019d-83,573fc74c-6206-47cb-9270-4729b3c7993e,1337013492,/mnt/external1/edu.mit.media.funf.bgcollector/00000008_0388920542c0f257_573fc74c-6206-47cb-9270-4729b3c7993e_1337005973_mainPipeline.db,8,fileCopy,
90022436-2e43-4b38-ba24-839cdaca4b5b-1,573fc74c-6206-47cb-9270-4729b3c7993e,1337013492,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
90022436-2e43-4b38-ba24-839cdaca4b5b-989,573fc74c-6206-47cb-9270-4729b3c7993e,1337015297,/mnt/external1/edu.mit.media.funf.bgcollector/00000009_0388920542c0f257_573fc74c-6206-47cb-9270-4729b3c7993e_1337013496_mainPipeline.db,9,fileCopy,
90022436-2e43-4b38-ba24-839cdaca4b5b-990,573fc74c-6206-47cb-9270-4729b3c7993e,1337015297,/mnt/external1/edu.mit.media.funf.bgcollector/00000010_0388920542c0f257_photo-1337013509.jpg,10,fileCopy,
90022436-2e43-4b38-ba24-839cdaca4b5b-991,573fc74c-6206-47cb-9270-4729b3c7993e,1337015297,/mnt/external1/edu.mit.media.funf.bgcollector/00000011_0388920542c0f257_photo-1337014109.jpg,11,fileCopy,
90022436-2e43-4b38-ba24-839cdaca4b5b-992,573fc74c-6206-47cb-9270-4729b3c7993e,1337015297,/mnt/external1/edu.mit.media.funf.bgcollector/00000012_0388920542c0f257_photo-1337014709.jpg,12,fileCopy,
f93a73ad-0bd3-46b7-9761-5a2f032de817-1,573fc74c-6206-47cb-9270-4729b3c7993e,1337015298,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
f93a73ad-0bd3-46b7-9761-5a2f032de817-264,573fc74c-6206-47cb-9270-4729b3c7993e,1337015966,/mnt/external1/edu.mit.media.funf.bgcollector/00000013_0388920542c0f257_tb-1337015298-0388920542c0f257.txt,13,fileCopy,
f93a73ad-0bd3-46b7-9761-5a2f032de817-265,573fc74c-6206-47cb-9270-4729b3c7993e,1337015966,/mnt/external1/edu.mit.media.funf.bgcollector/00000014_0388920542c0f257_573fc74c-6206-47cb-9270-4729b3c7993e_1337015303_mainPipeline.db,14,fileCopy,
f93a73ad-0bd3-46b7-9761-5a2f032de817-267,573fc74c-6206-47cb-9270-4729b3c7993e,1337015967,/mnt/external1/edu.mit.media.funf.bgcollector/00000015_0388920542c0f257_photo-1337015309.jpg,15,fileCopy,
f93a73ad-0bd3-46b7-9761-5a2f032de817-268,573fc74c-6206-47cb-9270-4729b3c7993e,1337015967,/mnt/external1/edu.mit.media.funf.bgcollector/00000016_0388920542c0f257_photo-1337015909.jpg,16,fileCopy,
6a18e5fd-f55b-41e6-a7b7-ddc280b3ab1f-1,573fc74c-6206-47cb-9270-4729b3c7993e,1337015967,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
ee3447b8-7312-48d5-b459-5f9773356a88-40,573fc74c-6206-47cb-9270-4729b3c7993e,1337019567,/mnt/external1/edu.mit.media.funf.bgcollector/00000017_0388920542c0f257_tb-1337015967-0388920542c0f257.txt,17,fileCopy,
ee3447b8-7312-48d5-b459-5f9773356a88-41,573fc74c-6206-47cb-9270-4729b3c7993e,1337019567,/mnt/external1/edu.mit.media.funf.bgcollector/00000018_0388920542c0f257_573fc74c-6206-47cb-9270-4729b3c7993e_1337015967_mainPipeline.db,18,fileCopy,
