id,device,timestamp,name,type,value,values_colorsLearned,values_duckColor,values_frogColorToFollow,values_numbersLearned,values_url,x,y
6b9497a0-d8cf-4d10-b818-2083024d70c9-167,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":240,""y"":154}1337093096570",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-168,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""Iconimation"",""name"":""word1""}1337093096693",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-169,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""Iconimation"",""name"":""word1""}1337093096864",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-170,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""Iconimation"",""name"":""word1""}1337093097099",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-171,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""Iconimation"",""name"":""word1""}1337093097277",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-172,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":59,""y"":37}1337093097586",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-173,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":132,""y"":42}1337093097958",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-174,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":70,""y"":25}1337093098165",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-175,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":93,""y"":17}1337093099035",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-176,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":75,""y"":76}1337093105811",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-177,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":27.4,""y"":86.95}1337093106046",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-178,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""Iconimation"",""name"":""word1""}1337093106251",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-179,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""Iconimation"",""name"":""word1""}1337093106523",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-180,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""Iconimation"",""name"":""word1""}1337093106775",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-181,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":27,""y"":87}1337093107038",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-182,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":190,""y"":76.5}1337093107231",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-183,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":99,""y"":34}1337093108268",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-184,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":12,""y"":39}1337093109692",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-185,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":114,""y"":31}1337093110338",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-186,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":74,""y"":25}1337093110880",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-187,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":46,""y"":38}1337093111487",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-188,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":67.3,""y"":29.45}1337093111707",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-189,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":91.75,""y"":20.95}1337093111918",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-190,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":10,""y"":27}1337093112142",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-191,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":12,""y"":43}1337093112359",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-192,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093601,,,"{""type"":""FingerDown"",""x"":36,""y"":24}1337093112688",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-193,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":136,""y"":34}1337093113474",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-194,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":69.25,""y"":32.2}1337093113710",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-195,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":9,""y"":27}1337093114157",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-196,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":101,""y"":12}1337093115220",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-197,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":36.25,""y"":37.05}1337093115461",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-198,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":30,""y"":31}1337093115704",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-199,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":86.15,""y"":34.6}1337093115936",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-200,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":21,""y"":13}1337093116338",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-201,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":86.15,""y"":36.25}1337093116559",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-202,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":109.65,""y"":34}1337093116770",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-203,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":37,""y"":41}1337093116984",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-204,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":53,""y"":29}1337093117786",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-205,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":130,""y"":46}1337093118024",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-206,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":57.95,""y"":29}1337093118270",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-207,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":98.3,""y"":31}1337093118459",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-208,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":9,""y"":45}1337093118662",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-209,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":64.4,""y"":46.7}1337093118873",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-210,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":110.3,""y"":29.8}1337093119084",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-211,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":9,""y"":46}1337093119319",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-212,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":68.75,""y"":39.3}1337093119531",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-213,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":64,""y"":34}1337093119743",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-214,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":26.45,""y"":43.85}1337093119924",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-215,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":4,""y"":23}1337093120583",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-216,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":46,""y"":38}1337093121256",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-217,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":40.25,""y"":35.45}1337093121454",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-218,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":44,""y"":26}1337093121681",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-219,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":81.65,""y"":40.8}1337093121888",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-220,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":76.35,""y"":25.7}1337093122080",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-221,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":1.6,""y"":26.55}1337093122308",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-222,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":37,""y"":34}1337093122502",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-223,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":150,""y"":45}1337093122687",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-224,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":96.6,""y"":23.35}1337093122904",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-225,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":44.25,""y"":39.45}1337093123101",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-226,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":32,""y"":44}1337093124998",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-227,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":77.9,""y"":40.05}1337093125213",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-228,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":99.05,""y"":40.25}1337093125418",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-229,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":130.8,""y"":33.25}1337093125624",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-230,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":75,""y"":10}1337093125828",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-231,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":20,""y"":14}1337093126054",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-232,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":67.25,""y"":14.35}1337093126265",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-233,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":24,""y"":37}1337093126484",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-234,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":39.3,""y"":34.75}1337093126730",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-235,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":49,""y"":26}1337093126938",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-236,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":76,""y"":32}1337093127355",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-237,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":113,""y"":23}1337093127786",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-238,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":62,""y"":13.6}1337093127987",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-239,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":126,""y"":40}1337093128199",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-240,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":65.8,""y"":40.05}1337093128402",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-241,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":43.85,""y"":37.05}1337093128626",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-242,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":149,""y"":45}1337093129443",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-243,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":23,""y"":36}1337093129858",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-244,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":78.65,""y"":36.25}1337093130061",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-245,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":111.15,""y"":36.25}1337093130288",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-246,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":0,""y"":39}1337093130692",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-247,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":21,""y"":17}1337093134246",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-248,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":14.5,""y"":41.05}1337093134484",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-249,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":145,""y"":34}1337093134713",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-250,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":68.4,""y"":37.85}1337093134938",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-251,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":12.85,""y"":41.05}1337093135190",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-252,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":48,""y"":13}1337093135415",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-253,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":99.85,""y"":46.7}1337093135665",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-254,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":57,""y"":15}1337093136290",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-255,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":55,""y"":40}1337093136517",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-256,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":103,""y"":37}1337093136752",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-257,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":42.65,""y"":21.75}1337093136965",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-258,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":119,""y"":36}1337093137190",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-259,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":49.1,""y"":30.6}1337093137450",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-260,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":144.1,""y"":28.2}1337093137696",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-261,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":96,""y"":34}1337093137933",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-262,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":109,""y"":29}1337093138401",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-263,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":82.1,""y"":13.7}1337093138665",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-264,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":16,""y"":11}1337093138874",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-265,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":13,""y"":37}1337093139363",,,,,,,
