id,device,timestamp,health,icon-small,invalid_charger,level,plugged,present,scale,status,technology,temperature,voltage
e888fdc8-ee14-42ab-9dcf-6f21d1d1032f-2,25072cab-6249-44f2-b5d2-2db282bae918,1337002286,2,17302707,0,28,0,True,100,4,Li-ion,208,7368
e888fdc8-ee14-42ab-9dcf-6f21d1d1032f-4,25072cab-6249-44f2-b5d2-2db282bae918,1337039799,2,17302707,0,100,0,True,100,4,Li-ion,173,8296
e888fdc8-ee14-42ab-9dcf-6f21d1d1032f-5,25072cab-6249-44f2-b5d2-2db282bae918,1337039799,2,17302707,0,100,0,True,100,4,Li-ion,173,8296
8ea285c1-c24c-4625-b0e7-4850dafa4da1-12,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337040433,2,17302707,0,100,0,True,100,4,Li-ion,183,8296
8ea285c1-c24c-4625-b0e7-4850dafa4da1-13,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337040433,2,17302707,0,100,0,True,100,4,Li-ion,183,8296
9e9210f0-19e1-43b9-9f0f-be06c21faf00-3,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337040547,2,17302707,0,99,0,True,100,4,Li-ion,191,8296
9e9210f0-19e1-43b9-9f0f-be06c21faf00-7,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337040647,2,17302707,0,100,0,True,100,4,Li-ion,187,8335
9e9210f0-19e1-43b9-9f0f-be06c21faf00-9,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337040647,2,17302707,0,100,0,True,100,4,Li-ion,187,8335
9e9210f0-19e1-43b9-9f0f-be06c21faf00-15,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337040647,2,17302707,0,100,0,True,100,4,Li-ion,187,8335
d71997ae-1c88-4f25-b384-95f361af12d9-2,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046620,2,17302707,0,100,0,True,100,4,Li-ion,170,8266
d71997ae-1c88-4f25-b384-95f361af12d9-3,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046620,2,17302707,0,100,0,True,100,4,Li-ion,170,8266
d71997ae-1c88-4f25-b384-95f361af12d9-5,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046639,2,17302707,0,99,0,True,100,4,Li-ion,173,8227
d71997ae-1c88-4f25-b384-95f361af12d9-7,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046739,2,17302707,0,98,0,True,100,4,Li-ion,181,8208
d71997ae-1c88-4f25-b384-95f361af12d9-11,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046739,2,17302707,0,98,0,True,100,4,Li-ion,181,8208
d71997ae-1c88-4f25-b384-95f361af12d9-13,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046990,2,17302707,0,97,0,True,100,4,Li-ion,186,8188
d71997ae-1c88-4f25-b384-95f361af12d9-17,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047140,2,17302707,0,96,0,True,100,4,Li-ion,187,8169
d71997ae-1c88-4f25-b384-95f361af12d9-19,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047140,2,17302707,0,96,0,True,100,4,Li-ion,187,8169
d71997ae-1c88-4f25-b384-95f361af12d9-22,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047390,2,17302707,0,95,0,True,100,4,Li-ion,191,8169
d71997ae-1c88-4f25-b384-95f361af12d9-25,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047390,2,17302707,0,95,0,True,100,4,Li-ion,191,8169
d71997ae-1c88-4f25-b384-95f361af12d9-27,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047590,2,17302707,0,94,0,True,100,4,Li-ion,201,8159
d71997ae-1c88-4f25-b384-95f361af12d9-32,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047790,2,17302707,0,93,0,True,100,4,Li-ion,208,8149
