id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
d71997ae-1c88-4f25-b384-95f361af12d9-10,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046881,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,3,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
d71997ae-1c88-4f25-b384-95f361af12d9-10,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046881,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-12,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046941,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,3,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
d71997ae-1c88-4f25-b384-95f361af12d9-12,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337046941,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-14,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047006,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,3,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
d71997ae-1c88-4f25-b384-95f361af12d9-14,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047006,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-15,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047071,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,3,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
d71997ae-1c88-4f25-b384-95f361af12d9-15,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047071,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-16,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047136,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,3,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
d71997ae-1c88-4f25-b384-95f361af12d9-16,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047136,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-18,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047196,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,3,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
d71997ae-1c88-4f25-b384-95f361af12d9-18,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047196,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-20,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047266,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-20,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047266,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-21,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047336,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-21,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047336,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-23,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047401,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-23,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047401,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-24,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047461,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-24,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047461,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-26,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047531,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-26,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047531,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-28,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047596,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-28,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047596,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-29,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047661,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-29,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047661,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-30,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047721,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-30,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047721,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-31,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047781,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-31,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047781,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-34,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047841,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-34,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047841,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-35,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047906,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-35,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047906,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-36,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047966,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-36,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337047966,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-37,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048031,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-37,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048031,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-39,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048101,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-39,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048101,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-41,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048161,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-41,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048161,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-42,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048226,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-42,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048226,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-43,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048291,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-43,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048291,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d71997ae-1c88-4f25-b384-95f361af12d9-45,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048361,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
d71997ae-1c88-4f25-b384-95f361af12d9-45,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048361,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-2,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048431,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-2,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048431,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-3,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048496,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-3,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048496,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-4,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048561,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-4,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048561,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-5,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048621,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-5,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048621,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-7,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048691,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-7,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048691,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-9,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048761,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-9,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048761,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-10,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048831,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-10,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048831,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-12,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048891,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-12,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048891,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-13,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048951,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-13,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337048951,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-14,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049011,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-14,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049011,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-16,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049081,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-16,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049081,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-18,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049151,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-18,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049151,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-19,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049211,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-19,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049211,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-20,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049271,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-20,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049271,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-22,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049331,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-22,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049331,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-23,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049396,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-23,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049396,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-24,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049456,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-24,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049456,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-26,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049516,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-26,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049516,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-27,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049586,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-27,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049586,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-29,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049646,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-29,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049646,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-31,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049706,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-31,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049706,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-32,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049766,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-32,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049766,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-33,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049826,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
87e611e9-4636-43da-8fa4-eac33251509f-33,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049826,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e611e9-4636-43da-8fa4-eac33251509f-34,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337049896,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,4,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
