id,device,timestamp,name,value
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-183,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010467054,startColor,n6
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-184,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010469581,incorrect,click.orange:21440
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-185,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010473417,colorchange,n8
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-186,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010473691,colorchange,n3
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-187,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010474049,colorchange,n4
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-188,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010474167,colorchange,n9
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-189,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010474500,colorchange,n7
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-190,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010474741,colorchange,n9
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-191,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010475330,colorchange,n2
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-192,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010475692,colorchange,n9
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-193,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010477293,highscore,"0,-1,-1,-1,-1,-1,-1,-1"
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-194,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010477307,correct,black:10222
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-195,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010477582,born,black
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-196,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010478198,correct,black:410
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-197,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010478536,born,black
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-198,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010481471,correct,black:2729
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-199,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010481655,born,orange
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-200,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010482933,incorrect,click.black:10469
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-201,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010484681,incorrect,click.black:10367
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-202,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010486983,incorrect,click.black:10311
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-203,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010487651,correct,lilac:20566
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-204,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010487911,born,lilac
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-205,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010488472,highscore,"1,-1,-1,-1,-1,-1,-1,-1"
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-206,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010488582,correct,lilac:549
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-207,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010489625,born,black
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-208,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010491609,correct,orange:9854
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-209,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010491801,born,yellow
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-210,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010493996,correct,yellow:2092
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-211,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010494157,born,black
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-363,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010635305,status,resume
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-364,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010636093,startColor,n9
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-365,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010638589,colorchange,n4
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-366,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010638954,colorchange,n10
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-367,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010639296,colorchange,n4
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-368,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010639636,colorchange,n8
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-369,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010640091,colorchange,n3
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-370,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010640435,colorchange,n10
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-371,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010643054,incorrect,click.black:21440
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-372,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010644845,incorrect,click.black:18090
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-373,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010646578,incorrect,click.black:16435
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-374,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010647331,correct,orange:11212
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-375,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010647497,born,yellow
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-376,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010647949,correct,orange:11832
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-377,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010648122,born,yellow
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-378,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010649673,incorrect,click.lilac:14193
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-379,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010651016,correct,yellow:3402
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-380,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010651197,born,lilac
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-381,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010651542,correct,yellow:3319
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-382,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010651826,born,lilac
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-383,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010657420,incorrect,click.black:11482
dd1232ef-4bd9-42bf-af6b-c9f5fa903230-384,7a0741f5-f85d-4fdc-888d-64fed060f071,1337010659360,status,pause
