id,device,timestamp,name,type,value,values_colorsLearned,values_duckColor,values_frogColorToFollow,values_numbersLearned,values_url
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-164,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,Scene,,"white,red,yellow,blue",white,null,,scenes/tinkrbook_splash.swf
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-165,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,D,TinkrWord,,,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-166,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""FingerDown"",""x"":64,""y"":43}1337017960943",,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-167,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""Iconimation"",""name"":""word1""}1337017962599",,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-168,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""FingerDown"",""x"":44,""y"":117}1337017968465",,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-169,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""Iconimation"",""name"":""word1""}1337017970197",,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-170,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""Iconimation"",""name"":""word1""}1337017977640",,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-171,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""FingerDown"",""x"":195,""y"":61}1337017979977",,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-172,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""FingerDown"",""x"":112,""y"":51}1337017983137",,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-173,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""Iconimation"",""name"":""word1""}1337017987191",,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-174,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""FingerDown"",""x"":79,""y"":69}1337017991374",,,,,
f1ada7a3-e5e5-4bdf-a067-14b3568d5cb8-175,49b2ef86-063e-4ca0-8a49-5de11be8c3bc,1337019593,,,"{""type"":""FingerDown"",""x"":148,""y"":76}1337017996399",,,,,
