id,device,timestamp,name,type,value,values_colorsLearned,values_duckColor,values_frogColorToFollow,values_numbersLearned,values_url
5f99e2c1-d38f-41e5-bca6-257452f4da51-95,4dffbe6c-857f-4618-a42a-27dec56ff101,1337014570,,,"{""type"":""Iconimation"",""name"":""word1""}1337013497618",,,,,
5f99e2c1-d38f-41e5-bca6-257452f4da51-96,4dffbe6c-857f-4618-a42a-27dec56ff101,1337014570,,,"{""type"":""Iconimation"",""name"":""word1""}1337013498014",,,,,
5f99e2c1-d38f-41e5-bca6-257452f4da51-97,4dffbe6c-857f-4618-a42a-27dec56ff101,1337014570,,,"{""type"":""Iconimation"",""name"":""word1""}1337013498356",,,,,
efa22292-0252-449f-9318-13b8e718444d-35,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,Scene,,"white,red,yellow,blue",white,null,,scenes/tinkrbook_splash.swf
efa22292-0252-449f-9318-13b8e718444d-36,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,Baby,TinkrWord,,,,,,
efa22292-0252-449f-9318-13b8e718444d-37,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016904857",,,,,
efa22292-0252-449f-9318-13b8e718444d-38,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016906827",,,,,
efa22292-0252-449f-9318-13b8e718444d-39,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016907125",,,,,
efa22292-0252-449f-9318-13b8e718444d-40,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016907368",,,,,
efa22292-0252-449f-9318-13b8e718444d-41,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016907623",,,,,
efa22292-0252-449f-9318-13b8e718444d-42,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":5.65,""y"":57.95}1337016908015",,,,,
efa22292-0252-449f-9318-13b8e718444d-43,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":23.5,""y"":58.4}1337016908230",,,,,
efa22292-0252-449f-9318-13b8e718444d-44,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":25.65,""y"":52}1337016908472",,,,,
efa22292-0252-449f-9318-13b8e718444d-45,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":25.7,""y"":54.4}1337016908725",,,,,
efa22292-0252-449f-9318-13b8e718444d-46,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":22.7,""y"":47.6}1337016908988",,,,,
efa22292-0252-449f-9318-13b8e718444d-47,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016909169",,,,,
efa22292-0252-449f-9318-13b8e718444d-48,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016909404",,,,,
efa22292-0252-449f-9318-13b8e718444d-49,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016909644",,,,,
efa22292-0252-449f-9318-13b8e718444d-50,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016909826",,,,,
efa22292-0252-449f-9318-13b8e718444d-51,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016910112",,,,,
efa22292-0252-449f-9318-13b8e718444d-52,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":204,""y"":66}1337016910408",,,,,
efa22292-0252-449f-9318-13b8e718444d-53,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":109.6,""y"":65}1337016910599",,,,,
efa22292-0252-449f-9318-13b8e718444d-54,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":96.6,""y"":49.1}1337016910860",,,,,
efa22292-0252-449f-9318-13b8e718444d-55,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":143.3,""y"":37.05}1337016911105",,,,,
efa22292-0252-449f-9318-13b8e718444d-56,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016911236",,,,,
efa22292-0252-449f-9318-13b8e718444d-57,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016911465",,,,,
efa22292-0252-449f-9318-13b8e718444d-58,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016911699",,,,,
efa22292-0252-449f-9318-13b8e718444d-59,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016911935",,,,,
efa22292-0252-449f-9318-13b8e718444d-60,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":178.9,""y"":72.2}1337016912273",,,,,
efa22292-0252-449f-9318-13b8e718444d-61,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016912404",,,,,
efa22292-0252-449f-9318-13b8e718444d-62,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":172,""y"":75}1337016912734",,,,,
efa22292-0252-449f-9318-13b8e718444d-63,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":175.35,""y"":48.35}1337016912991",,,,,
efa22292-0252-449f-9318-13b8e718444d-64,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016913184",,,,,
efa22292-0252-449f-9318-13b8e718444d-65,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016913287",,,,,
efa22292-0252-449f-9318-13b8e718444d-66,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016913499",,,,,
efa22292-0252-449f-9318-13b8e718444d-67,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016913732",,,,,
efa22292-0252-449f-9318-13b8e718444d-68,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016913951",,,,,
efa22292-0252-449f-9318-13b8e718444d-69,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016914196",,,,,
efa22292-0252-449f-9318-13b8e718444d-70,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016914439",,,,,
efa22292-0252-449f-9318-13b8e718444d-71,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016914731",,,,,
efa22292-0252-449f-9318-13b8e718444d-72,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016914960",,,,,
efa22292-0252-449f-9318-13b8e718444d-73,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016915214",,,,,
efa22292-0252-449f-9318-13b8e718444d-74,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016915441",,,,,
efa22292-0252-449f-9318-13b8e718444d-75,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016915699",,,,,
efa22292-0252-449f-9318-13b8e718444d-76,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016917454",,,,,
efa22292-0252-449f-9318-13b8e718444d-77,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""Iconimation"",""name"":""word1""}1337016917570",,,,,
efa22292-0252-449f-9318-13b8e718444d-78,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018171,,,"{""type"":""FingerDown"",""x"":21.05,""y"":31.3}1337016917961",,,,,
b0b61235-8cd7-46b6-92f8-ab74e9cdef7a-18,4dffbe6c-857f-4618-a42a-27dec56ff101,1337018693,,Scene,,"white,red,yellow,blue",white,null,,scenes/tinkrbook_splash.swf
