id,device,timestamp,filename,index,type,value
8f1cd025-4425-476d-81e5-6f138c287fe5-15,8bd235a5-9097-4617-a8de-eb669b4638c2,1337008670,/mnt/external1/edu.mit.media.funf.bgcollector/00000001_042800424120a317_dda95df9-114d-4520-b262-be3de6dfeb54_1337008435_mainPipeline.db,1,fileCopy,
8f1cd025-4425-476d-81e5-6f138c287fe5-17,8bd235a5-9097-4617-a8de-eb669b4638c2,1337008670,/mnt/external1/edu.mit.media.funf.bgcollector/00000002_042800424120a317_dda95df9-114d-4520-b262-be3de6dfeb54_1337008438_mainPipeline.db,2,fileCopy,
8f1cd025-4425-476d-81e5-6f138c287fe5-18,8bd235a5-9097-4617-a8de-eb669b4638c2,1337008670,/mnt/external1/edu.mit.media.funf.bgcollector/00000003_042800424120a317_dda95df9-114d-4520-b262-be3de6dfeb54_1337005902_mainPipeline.db,3,fileCopy,
f1bf02e1-42a6-41af-8ac3-63917fa19bc5-1,8bd235a5-9097-4617-a8de-eb669b4638c2,1337008670,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
f1bf02e1-42a6-41af-8ac3-63917fa19bc5-137,8bd235a5-9097-4617-a8de-eb669b4638c2,1337010666,/mnt/external1/edu.mit.media.funf.bgcollector/00000005_042800424120a317_photo-1337008862.jpg,5,fileCopy,
f1bf02e1-42a6-41af-8ac3-63917fa19bc5-138,8bd235a5-9097-4617-a8de-eb669b4638c2,1337010666,/mnt/external1/edu.mit.media.funf.bgcollector/00000006_042800424120a317_photo-1337009462.jpg,6,fileCopy,
f1bf02e1-42a6-41af-8ac3-63917fa19bc5-139,8bd235a5-9097-4617-a8de-eb669b4638c2,1337010666,/mnt/external1/edu.mit.media.funf.bgcollector/00000007_042800424120a317_photo-1337010062.jpg,7,fileCopy,
f1bf02e1-42a6-41af-8ac3-63917fa19bc5-140,8bd235a5-9097-4617-a8de-eb669b4638c2,1337010666,/mnt/external1/edu.mit.media.funf.bgcollector/00000008_042800424120a317_photo-1337010662.jpg,8,fileCopy,
f1bf02e1-42a6-41af-8ac3-63917fa19bc5-141,8bd235a5-9097-4617-a8de-eb669b4638c2,1337010666,/mnt/external1/edu.mit.media.funf.bgcollector/00000009_042800424120a317_8bd235a5-9097-4617-a8de-eb669b4638c2_1337008673_mainPipeline.db,9,fileCopy,
be086414-4518-46d5-b534-4736c601af5d-1,8bd235a5-9097-4617-a8de-eb669b4638c2,1337010666,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
3fe48ad9-13b9-4902-85c9-1d6c71ac86b3-32,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014266,/mnt/external1/edu.mit.media.funf.bgcollector/00000010_042800424120a317_8bd235a5-9097-4617-a8de-eb669b4638c2_1337010666_mainPipeline.db,10,fileCopy,
3fe48ad9-13b9-4902-85c9-1d6c71ac86b3-33,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014266,/mnt/external1/edu.mit.media.funf.bgcollector/00000011_042800424120a317_photo-1337011262.jpg,11,fileCopy,
3fe48ad9-13b9-4902-85c9-1d6c71ac86b3-34,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014266,/mnt/external1/edu.mit.media.funf.bgcollector/00000012_042800424120a317_photo-1337011862.jpg,12,fileCopy,
3fe48ad9-13b9-4902-85c9-1d6c71ac86b3-35,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014266,/mnt/external1/edu.mit.media.funf.bgcollector/00000013_042800424120a317_photo-1337012462.jpg,13,fileCopy,
3fe48ad9-13b9-4902-85c9-1d6c71ac86b3-36,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014266,/mnt/external1/edu.mit.media.funf.bgcollector/00000014_042800424120a317_photo-1337013062.jpg,14,fileCopy,
3fe48ad9-13b9-4902-85c9-1d6c71ac86b3-37,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014266,/mnt/external1/edu.mit.media.funf.bgcollector/00000015_042800424120a317_8bd235a5-9097-4617-a8de-eb669b4638c2_1337013282_mainPipeline.db,15,fileCopy,
3fe48ad9-13b9-4902-85c9-1d6c71ac86b3-38,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014267,/mnt/external1/edu.mit.media.funf.bgcollector/00000016_042800424120a317_8bd235a5-9097-4617-a8de-eb669b4638c2_1337013284_mainPipeline.db,16,fileCopy,
3fe48ad9-13b9-4902-85c9-1d6c71ac86b3-39,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014267,/mnt/external1/edu.mit.media.funf.bgcollector/00000017_042800424120a317_photo-1337013662.jpg,17,fileCopy,
3fe48ad9-13b9-4902-85c9-1d6c71ac86b3-40,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014267,/mnt/external1/edu.mit.media.funf.bgcollector/00000018_042800424120a317_photo-1337014262.jpg,18,fileCopy,
5dfaff0a-494a-4582-b558-61668f9f0621-1,8bd235a5-9097-4617-a8de-eb669b4638c2,1337014267,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
a3cbe30c-5533-49cc-9ef3-1b102e68d138-25,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017866,/mnt/external1/edu.mit.media.funf.bgcollector/00000019_042800424120a317_8bd235a5-9097-4617-a8de-eb669b4638c2_1337014268_mainPipeline.db,19,fileCopy,
a3cbe30c-5533-49cc-9ef3-1b102e68d138-26,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017867,/mnt/external1/edu.mit.media.funf.bgcollector/00000020_042800424120a317_photo-1337014862.jpg,20,fileCopy,
a3cbe30c-5533-49cc-9ef3-1b102e68d138-27,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017867,/mnt/external1/edu.mit.media.funf.bgcollector/00000021_042800424120a317_photo-1337015463.jpg,21,fileCopy,
a3cbe30c-5533-49cc-9ef3-1b102e68d138-28,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017867,/mnt/external1/edu.mit.media.funf.bgcollector/00000022_042800424120a317_photo-1337016062.jpg,22,fileCopy,
a3cbe30c-5533-49cc-9ef3-1b102e68d138-29,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017867,/mnt/external1/edu.mit.media.funf.bgcollector/00000023_042800424120a317_photo-1337016662.jpg,23,fileCopy,
a3cbe30c-5533-49cc-9ef3-1b102e68d138-30,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017867,/mnt/external1/edu.mit.media.funf.bgcollector/00000024_042800424120a317_8bd235a5-9097-4617-a8de-eb669b4638c2_1337016881_mainPipeline.db,24,fileCopy,
a3cbe30c-5533-49cc-9ef3-1b102e68d138-31,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017867,/mnt/external1/edu.mit.media.funf.bgcollector/00000025_042800424120a317_8bd235a5-9097-4617-a8de-eb669b4638c2_1337016885_mainPipeline.db,25,fileCopy,
a3cbe30c-5533-49cc-9ef3-1b102e68d138-32,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017867,/mnt/external1/edu.mit.media.funf.bgcollector/00000026_042800424120a317_photo-1337017262.jpg,26,fileCopy,
a3cbe30c-5533-49cc-9ef3-1b102e68d138-33,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017868,/mnt/external1/edu.mit.media.funf.bgcollector/00000027_042800424120a317_photo-1337017862.jpg,27,fileCopy,
77f91450-8c1a-4e48-b3f0-e696b069ba05-1,8bd235a5-9097-4617-a8de-eb669b4638c2,1337017869,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
