id,device,timestamp,HIGH_ACTIVITY_INTERVALS,LOW_ACTIVITY_INTERVALS,TOTAL_INTERVALS
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-4,dda95df9-114d-4520-b262-be3de6dfeb54,1337005947,14,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-6,dda95df9-114d-4520-b262-be3de6dfeb54,1337006067,0,1,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-11,dda95df9-114d-4520-b262-be3de6dfeb54,1337006200,1,5,9
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-14,dda95df9-114d-4520-b262-be3de6dfeb54,1337006314,5,3,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-18,dda95df9-114d-4520-b262-be3de6dfeb54,1337006434,4,2,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-22,dda95df9-114d-4520-b262-be3de6dfeb54,1337006554,10,1,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-25,dda95df9-114d-4520-b262-be3de6dfeb54,1337006674,0,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-29,dda95df9-114d-4520-b262-be3de6dfeb54,1337006794,0,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-32,dda95df9-114d-4520-b262-be3de6dfeb54,1337006914,3,2,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-37,dda95df9-114d-4520-b262-be3de6dfeb54,1337007034,3,5,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-40,dda95df9-114d-4520-b262-be3de6dfeb54,1337007154,0,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-44,dda95df9-114d-4520-b262-be3de6dfeb54,1337007284,0,0,5
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-48,dda95df9-114d-4520-b262-be3de6dfeb54,1337007394,2,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-52,dda95df9-114d-4520-b262-be3de6dfeb54,1337007514,5,5,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-55,dda95df9-114d-4520-b262-be3de6dfeb54,1337007634,0,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-59,dda95df9-114d-4520-b262-be3de6dfeb54,1337007754,0,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-62,dda95df9-114d-4520-b262-be3de6dfeb54,1337007874,0,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-67,dda95df9-114d-4520-b262-be3de6dfeb54,1337007994,0,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-70,dda95df9-114d-4520-b262-be3de6dfeb54,1337008114,0,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-75,dda95df9-114d-4520-b262-be3de6dfeb54,1337008234,0,0,15
4c610f9e-a2cc-44d6-8439-a5a9cdbc330d-77,dda95df9-114d-4520-b262-be3de6dfeb54,1337008354,0,0,15
8463c11a-04ab-4987-8b51-485b381cd00e-2,dda95df9-114d-4520-b262-be3de6dfeb54,1337004851,0,5,15
8463c11a-04ab-4987-8b51-485b381cd00e-6,dda95df9-114d-4520-b262-be3de6dfeb54,1337004971,6,2,15
8463c11a-04ab-4987-8b51-485b381cd00e-9,dda95df9-114d-4520-b262-be3de6dfeb54,1337005091,1,1,15
8463c11a-04ab-4987-8b51-485b381cd00e-14,dda95df9-114d-4520-b262-be3de6dfeb54,1337005211,8,2,15
8463c11a-04ab-4987-8b51-485b381cd00e-17,dda95df9-114d-4520-b262-be3de6dfeb54,1337005331,5,5,15
8463c11a-04ab-4987-8b51-485b381cd00e-20,dda95df9-114d-4520-b262-be3de6dfeb54,1337005451,0,0,15
8463c11a-04ab-4987-8b51-485b381cd00e-24,dda95df9-114d-4520-b262-be3de6dfeb54,1337005571,11,2,15
8463c11a-04ab-4987-8b51-485b381cd00e-28,dda95df9-114d-4520-b262-be3de6dfeb54,1337005697,8,0,9
8463c11a-04ab-4987-8b51-485b381cd00e-32,dda95df9-114d-4520-b262-be3de6dfeb54,1337005838,2,0,4
39d3e274-bd9a-40c8-abd5-9f2fddfff6ba-5,dda95df9-114d-4520-b262-be3de6dfeb54,1336638482,6,0,15
39d3e274-bd9a-40c8-abd5-9f2fddfff6ba-9,dda95df9-114d-4520-b262-be3de6dfeb54,1336638602,1,0,15
39d3e274-bd9a-40c8-abd5-9f2fddfff6ba-13,dda95df9-114d-4520-b262-be3de6dfeb54,1336638722,0,0,15
