id,device,timestamp,value
37c1fd47-8e1f-491c-965b-e578b5f6d79a-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336978342,moved files automatically
52097154-3ada-4336-807b-b3495dd4135a-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336976152,moved files automatically
e01aba57-7df3-4a88-8fc0-28261e777191-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336550327,moved files automatically
4e17f700-34a3-42f9-8632-084a15f030a0-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336543722,moved files automatically
1050ff02-1e32-43e9-a2f3-4831c7bca033-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336544115,moved files automatically
e8e7bc0f-6c2b-4133-96c4-b42c39d8248b-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336477292,moved files automatically
2d871b27-b06c-470f-8a65-598bdc4aa60b-2,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336459946,moved files automatically
3b955eb4-1402-4a89-a31e-95db9d3649c8-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336461772,moved files automatically
e59e0cb6-4d20-413b-bf2d-0a7fdeecbb34-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336459334,moved files automatically
0df9ca94-0931-4c00-b1f8-da7477adfbda-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336422457,moved files automatically
3d4a7a93-c339-44c3-9290-01fbb5b5f1b7-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336421311,moved files automatically
31f29a2b-a11b-48b8-a9e6-72f2aca3dc7c-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336382771,moved files automatically
bbc9016b-b617-41d9-8c46-0cea05867c4f-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336375144,moved files automatically
9e733430-aa19-4dcf-ace0-896bdf9e73ad-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336373337,moved files automatically
3e587998-c824-47cf-9f10-d0fbce60e462-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336317627,moved files automatically
e8f00a86-9111-46ac-9106-0b9d51b38edb-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336317521,moved files automatically
515c9fa4-dd1a-48f2-b2db-03e2a74c15e9-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336317416,moved files automatically
a47d1902-342c-4e22-afc6-0e5da49195fb-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336303365,moved files automatically
1cf2ba36-bd66-42fa-8895-af88c663bcdd-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336299765,moved files automatically
98a2381c-228b-47c2-9d02-3072435b36b9-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336296165,moved files automatically
b968aeb5-e2ed-4987-9743-01dd374a4f36-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336292565,moved files automatically
4b57640a-3bb7-4d9e-99dc-70df27d735b3-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336288965,moved files automatically
09328f6a-1978-4a53-a1a2-45ddf075e232-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336285365,moved files automatically
f86bf353-7fd7-46fa-9326-dc20ed96b45c-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336280047,moved files automatically
a0d48f45-0493-4885-a20e-0e8fd0beeb69-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336229236,moved files automatically
e7b5e1b5-2939-4445-a7de-1c8ca55a363f-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336200752,moved files automatically
5ef17c34-269f-4289-9e28-8056b2e9fab9-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336191051,moved files automatically
1899847d-1853-4f5c-8cd5-abe3381a8ef2-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336190594,moved files automatically
e626910b-fbc3-4bdf-b055-a04a7b4394bb-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336153658,moved files automatically
fe8a5c5b-843d-408a-ace5-8a309f6523be-2,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336153503,moved files automatically
1d5d00d5-b5bb-41b2-923c-b5dc325295a3-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336136866,moved files automatically
50f8d8c4-dacb-4eab-99a1-9e54ca1231a4-1,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336118866,moved files automatically
