id,device,timestamp,filename,index,type,value
d7f6200b-c32c-4e1f-9b14-5fb4469171cb-12,744a72c2-0583-4e7d-9223-b0e5212d619a,1336981342,/mnt/external1/edu.mit.media.funf.bgcollector/00000001_03889205433f8257_6606f254-be94-4948-a2ac-3853ee9c1eb9_1336980577_mainPipeline.db,1,fileCopy,
d7f6200b-c32c-4e1f-9b14-5fb4469171cb-14,744a72c2-0583-4e7d-9223-b0e5212d619a,1336981343,/mnt/external1/edu.mit.media.funf.bgcollector/00000002_03889205433f8257_6606f254-be94-4948-a2ac-3853ee9c1eb9_1336978342_mainPipeline.db,2,fileCopy,
d7f6200b-c32c-4e1f-9b14-5fb4469171cb-18,744a72c2-0583-4e7d-9223-b0e5212d619a,1336981345,/mnt/external1/edu.mit.media.funf.bgcollector/00000003_03889205433f8257_6606f254-be94-4948-a2ac-3853ee9c1eb9_1336980578_mainPipeline.db,3,fileCopy,
47632ba3-e327-4fa0-9492-1f46e1b18720-1,744a72c2-0583-4e7d-9223-b0e5212d619a,1336981345,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
602a176a-c203-4697-90db-d0c85275c753-129,744a72c2-0583-4e7d-9223-b0e5212d619a,1336983150,/mnt/external1/edu.mit.media.funf.bgcollector/00000004_03889205433f8257_744a72c2-0583-4e7d-9223-b0e5212d619a_1336981346_mainPipeline.db,4,fileCopy,
602a176a-c203-4697-90db-d0c85275c753-130,744a72c2-0583-4e7d-9223-b0e5212d619a,1336983150,/mnt/external1/edu.mit.media.funf.bgcollector/00000005_03889205433f8257_photo-1336981353.jpg,5,fileCopy,
602a176a-c203-4697-90db-d0c85275c753-131,744a72c2-0583-4e7d-9223-b0e5212d619a,1336983150,/mnt/external1/edu.mit.media.funf.bgcollector/00000006_03889205433f8257_744a72c2-0583-4e7d-9223-b0e5212d619a_1336981450_mainPipeline.db,6,fileCopy,
caed8933-d57e-4848-b5d4-1aae82c2d4d2-1,744a72c2-0583-4e7d-9223-b0e5212d619a,1336983150,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
caed8933-d57e-4848-b5d4-1aae82c2d4d2-95,744a72c2-0583-4e7d-9223-b0e5212d619a,1336986750,/mnt/external1/edu.mit.media.funf.bgcollector/00000007_03889205433f8257_744a72c2-0583-4e7d-9223-b0e5212d619a_1336983150_mainPipeline.db,7,fileCopy,
caed8933-d57e-4848-b5d4-1aae82c2d4d2-96,744a72c2-0583-4e7d-9223-b0e5212d619a,1336986750,/mnt/external1/edu.mit.media.funf.bgcollector/00000008_03889205433f8257_photo-1336984954.jpg,8,fileCopy,
caed8933-d57e-4848-b5d4-1aae82c2d4d2-97,744a72c2-0583-4e7d-9223-b0e5212d619a,1336986750,/mnt/external1/edu.mit.media.funf.bgcollector/00000009_03889205433f8257_photo-1336985207.jpg,9,fileCopy,
caed8933-d57e-4848-b5d4-1aae82c2d4d2-98,744a72c2-0583-4e7d-9223-b0e5212d619a,1336986751,/mnt/external1/edu.mit.media.funf.bgcollector/00000010_03889205433f8257_photo-1336985807.jpg,10,fileCopy,
caed8933-d57e-4848-b5d4-1aae82c2d4d2-99,744a72c2-0583-4e7d-9223-b0e5212d619a,1336986751,/mnt/external1/edu.mit.media.funf.bgcollector/00000011_03889205433f8257_photo-1336986407.jpg,11,fileCopy,
