id,device,timestamp,health,icon-small,invalid_charger,level,plugged,present,scale,status,technology,temperature,voltage
37c1fd47-8e1f-491c-965b-e578b5f6d79a-7,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336978315,2,17302707,0,79,0,True,100,4,Li-ion,271,7915
37c1fd47-8e1f-491c-965b-e578b5f6d79a-10,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336978711,2,17302707,0,78,0,True,100,4,Li-ion,253,7925
37c1fd47-8e1f-491c-965b-e578b5f6d79a-15,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336978711,2,17302707,0,78,0,True,100,4,Li-ion,253,7925
37c1fd47-8e1f-491c-965b-e578b5f6d79a-17,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336978911,2,17302707,0,77,0,True,100,4,Li-ion,261,7895
37c1fd47-8e1f-491c-965b-e578b5f6d79a-23,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336978911,2,17302707,0,77,0,True,100,4,Li-ion,261,7895
37c1fd47-8e1f-491c-965b-e578b5f6d79a-26,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336979161,2,17302707,0,76,0,True,100,4,Li-ion,268,7866
37c1fd47-8e1f-491c-965b-e578b5f6d79a-30,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336979312,2,17302707,0,75,0,True,100,4,Li-ion,273,7866
37c1fd47-8e1f-491c-965b-e578b5f6d79a-34,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336979312,2,17302707,0,75,0,True,100,4,Li-ion,273,7866
37c1fd47-8e1f-491c-965b-e578b5f6d79a-38,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336979562,2,17302707,0,74,0,True,100,4,Li-ion,281,7847
37c1fd47-8e1f-491c-965b-e578b5f6d79a-43,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336979562,2,17302707,0,74,0,True,100,4,Li-ion,281,7847
37c1fd47-8e1f-491c-965b-e578b5f6d79a-46,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336979919,2,17302707,0,73,0,True,100,4,Li-ion,263,7876
37c1fd47-8e1f-491c-965b-e578b5f6d79a-51,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336979919,2,17302707,0,73,0,True,100,4,Li-ion,263,7876
37c1fd47-8e1f-491c-965b-e578b5f6d79a-55,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336980220,2,17302707,0,72,0,True,100,4,Li-ion,272,7837
37c1fd47-8e1f-491c-965b-e578b5f6d79a-59,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336980220,2,17302707,0,72,0,True,100,4,Li-ion,272,7837
