id,device,timestamp,ANDROID_ID,BLUETOOTH_MAC,BRAND,MODEL,WIFI_MAC
d7f6200b-c32c-4e1f-9b14-5fb4469171cb-17,744a72c2-0583-4e7d-9223-b0e5212d619a,1336981344,ccb2e1a21d9f2fe,C8:AA:21:CF:61:C3,motorola,Xoom,
d5829087-bdd6-4830-97ac-9df23c5ebf85-5,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336026986,ccb2e1a21d9f2fe,,motorola,Xoom,C8:AA:21:CF:6F:83
2bc9ffac-0462-468a-bfff-adc490803953-131,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336026986,ccb2e1a21d9f2fe,,motorola,Xoom,C8:AA:21:CF:6F:83
b9d6ba49-7251-4c8b-99c7-cdca78b65cd3-22,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336026986,ccb2e1a21d9f2fe,,motorola,Xoom,C8:AA:21:CF:6F:83
10c2ec8d-7258-4c88-abf3-f45dffa9f000-25,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336026986,ccb2e1a21d9f2fe,,motorola,Xoom,C8:AA:21:CF:6F:83
7b86ccc7-fc62-4000-b2e1-7bd6f9cb14ed-4,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336026986,ccb2e1a21d9f2fe,,motorola,Xoom,C8:AA:21:CF:6F:83
b0f4a996-179b-434c-af55-2ce1733dbb75-2,ec82eddb-287e-42e3-863f-817843dfce69,1333773414,ccb2e1a21d9f2fe,C8:AA:21:CF:61:C3,motorola,Xoom,C8:AA:21:CF:6F:83
16c264dc-67ce-4d58-8e57-7c4352256eb4-46,6606f254-be94-4948-a2ac-3853ee9c1eb9,1336631787,ccb2e1a21d9f2fe,,motorola,Xoom,
