id,device,timestamp,type,value,values_colorsLearned,values_duckColor,values_frogColorToFollow,values_numbersLearned,values_url,x,y
235da7c5-0ce1-45aa-bdd2-830ea822e095-216,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerDown"",""x"":112.75,""y"":35.25}1337010638503",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-217,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerDown"",""x"":93.5,""y"":4.35}1337010638897",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-218,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""Iconimation"",""name"":""word1""}1337010639247",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-219,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerDown"",""x"":803.25,""y"":235}1337010639614",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-220,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":138.45,""y"":-4.5}1337010641728",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-221,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":182.3,""y"":102.9}1337010642280",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-222,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":202.6,""y"":120.8}1337010643204",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-223,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":222.85,""y"":129.7}1337010643717",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-224,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":205.95,""y"":120.8}1337010645905",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-225,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":253.2,""y"":134.2}1337010647173",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-226,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":222.85,""y"":98.4}1337010648415",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-227,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":236.35,""y"":102.9}1337010651670",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-228,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":216.1,""y"":111.85}1337010651795",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-229,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":209.35,""y"":98.4}1337010653041",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-230,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerDown"",""x"":366.35,""y"":406.55}1337010661272",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-231,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":192.45,""y"":143.15}1337010663334",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-232,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":199.2,""y"":98.4}1337010663914",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-233,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":182.3,""y"":143.15}1337010664465",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-234,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":195.8,""y"":138.65}1337010665292",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-235,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":199.2,""y"":120.8}1337010666349",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-236,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":141.8,""y"":161.05}1337010676232",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-237,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":151.95,""y"":44.7}1337010678999",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-238,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerDown"",""x"":324.65,""y"":393.05}1337010682707",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-239,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerDown"",""x"":195.8,""y"":89.45}1337010687894",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-240,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":195.8,""y"":89.45}1337010688028",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-241,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":205.95,""y"":71.55}1337010690038",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-242,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":202.6,""y"":125.25}1337010692858",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-243,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":162.05,""y"":147.6}1337010695627",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-244,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":162.05,""y"":178.95}1337010698597",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-245,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":138.45,""y"":147.65}1337010699349",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-246,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":148.55,""y"":152.1}1337010702045",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-247,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,,"{""type"":""FingerUp"",""x"":148.55,""y"":134.2}1337010703944",,,,,,,
235da7c5-0ce1-45aa-bdd2-830ea822e095-248,245c9670-e8b1-441d-bda6-eb8761f51729,1337012251,FingerUp,,,,,,,162.05,111.85
441114f2-1b53-4785-aff4-a62926549df4-353,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,Scene,,"white,red,yellow,blue",white,null,,scenes/tinkrbook_splash.swf,,
441114f2-1b53-4785-aff4-a62926549df4-354,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":422.75,""y"":300.8}1337013059557",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-355,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":23.45,""y"":16.45}1337013060764",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-356,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":110.4,""y"":9.4}1337013061485",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-357,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":9.4,""y"":37.6}1337013061787",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-358,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":117.4,""y"":42.3}1337013062023",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-359,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":117.2,""y"":28.45}1337013062264",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-360,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":61.05,""y"":28.2}1337013066057",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-361,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":35.95,""y"":18.9}1337013066292",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-362,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":7.05,""y"":32.9}1337013066994",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-363,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":18.8,""y"":39.95}1337013067367",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-364,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":136.2,""y"":16.45}1337013068401",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-365,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":85.55,""y"":15}1337013068659",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-366,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":1.65,""y"":30.1}1337013068855",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-367,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":24.6,""y"":37.85}1337013069159",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-368,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":28.15,""y"":65.8}1337013070825",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-369,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":16.4,""y"":96.35}1337013071059",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-370,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013071303",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-371,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013071575",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-372,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013071887",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-373,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013072147",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-374,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":77.5,""y"":63.45}1337013072476",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-375,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013072619",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-376,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":105.65,""y"":65.8}1337013073034",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-377,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":128.55,""y"":75.7}1337013073311",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-378,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013073486",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-379,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013073694",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-380,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013073998",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-381,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":7.05,""y"":89.3}1337013074356",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-382,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":174.1,""y"":70.55}1337013074622",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-383,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":42.25,""y"":75.2}1337013074898",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-384,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013075034",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-385,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013075616",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-386,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013075949",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-387,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":97.8,""y"":80.45}1337013076767",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-388,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":234.85,""y"":58.75}1337013077184",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-389,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013077485",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-390,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":61.05,""y"":42.3}1337013078428",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-391,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013078702",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-392,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":93.95,""y"":35.25}1337013079444",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-393,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":64.5,""y"":39.05}1337013079814",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-394,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":155.3,""y"":134.2}1337013083423",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-395,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerUp"",""x"":155.3,""y"":134.2}1337013084544",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-396,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerUp"",""x"":162.05,""y"":107.35}1337013086099",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-397,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":103.35,""y"":42.3}1337013088656",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-398,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerUp"",""x"":158.7,""y"":161.05}1337013092033",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-399,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":11.75,""y"":7.05}1337013092040",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-400,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerUp"",""x"":168.8,""y"":152.1}1337013093209",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-401,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerUp"",""x"":209.35,""y"":49.2}1337013093271",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-402,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerUp"",""x"":189.1,""y"":134.2}1337013094745",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-403,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerUp"",""x"":172.2,""y"":147.65}1337013096039",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-404,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerUp"",""x"":172.2,""y"":89.5}1337013096664",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-405,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerUp"",""x"":158.7,""y"":89.5}1337013097703",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-406,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":94.1,""y"":17.75}1337013099884",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-407,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":140.9,""y"":23.5}1337013101824",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-408,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013102186",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-409,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013102407",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-410,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013102629",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-411,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":119.75,""y"":65.8}1337013103331",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-412,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""Iconimation"",""name"":""word1""}1337013103366",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-413,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":98.65,""y"":23.5}1337013104284",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-414,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":21.75,""y"":41.9}1337013104544",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-415,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":18.75,""y"":30.55}1337013104722",,,,,,,
441114f2-1b53-4785-aff4-a62926549df4-416,245c9670-e8b1-441d-bda6-eb8761f51729,1337014128,,"{""type"":""FingerDown"",""x"":63.4,""y"":35.25}1337013104925",,,,,,,
