id,device,timestamp,name,value
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-144,245c9670-e8b1-441d-bda6-eb8761f51729,1337009885094,status,resume
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-145,245c9670-e8b1-441d-bda6-eb8761f51729,1337009885189,startColor,n3
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-146,245c9670-e8b1-441d-bda6-eb8761f51729,1337009892137,correct,yellow:6936
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-147,245c9670-e8b1-441d-bda6-eb8761f51729,1337009892281,correct,lilac:7080
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-148,245c9670-e8b1-441d-bda6-eb8761f51729,1337009892446,born,orange
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-149,245c9670-e8b1-441d-bda6-eb8761f51729,1337009892582,born,yellow
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-150,245c9670-e8b1-441d-bda6-eb8761f51729,1337009893700,correct,yellow:1003
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-151,245c9670-e8b1-441d-bda6-eb8761f51729,1337009893861,born,orange
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-152,245c9670-e8b1-441d-bda6-eb8761f51729,1337009895950,incorrect,click.black:12407
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-153,245c9670-e8b1-441d-bda6-eb8761f51729,1337009895954,highscore,"-1,-1,-1,-1,-1,-1,-1,-1"
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-154,245c9670-e8b1-441d-bda6-eb8761f51729,1337009897212,incorrect,click.black:11614
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-155,245c9670-e8b1-441d-bda6-eb8761f51729,1337009898373,incorrect,click.black:11192
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-157,245c9670-e8b1-441d-bda6-eb8761f51729,1337009899433,incorrect,click.black:10963
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-158,245c9670-e8b1-441d-bda6-eb8761f51729,1337009900478,incorrect,click.lilac:10837
