id,device,timestamp,value
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-7,245c9670-e8b1-441d-bda6-eb8761f51729,1337009573,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337009573.jpg""}"
235da7c5-0ce1-45aa-bdd2-830ea822e095-76,245c9670-e8b1-441d-bda6-eb8761f51729,1337011047,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337011047.jpg""}"
235da7c5-0ce1-45aa-bdd2-830ea822e095-198,245c9670-e8b1-441d-bda6-eb8761f51729,1337012247,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337012247.jpg""}"
441114f2-1b53-4785-aff4-a62926549df4-214,245c9670-e8b1-441d-bda6-eb8761f51729,1337012847,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337012847.jpg""}"
441114f2-1b53-4785-aff4-a62926549df4-326,245c9670-e8b1-441d-bda6-eb8761f51729,1337013447,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337013447.jpg""}"
441114f2-1b53-4785-aff4-a62926549df4-340,245c9670-e8b1-441d-bda6-eb8761f51729,1337014047,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337014047.jpg""}"
46053c19-540c-4bfc-ae8a-f9f474e1aec8-127,245c9670-e8b1-441d-bda6-eb8761f51729,1337014647,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337014647.jpg""}"
6d2c7045-138d-4251-871e-f4e6700bdd10-11,245c9670-e8b1-441d-bda6-eb8761f51729,1337015247,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337015247.jpg""}"
6d2c7045-138d-4251-871e-f4e6700bdd10-26,245c9670-e8b1-441d-bda6-eb8761f51729,1337015847,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337015847.jpg""}"
6d2c7045-138d-4251-871e-f4e6700bdd10-40,245c9670-e8b1-441d-bda6-eb8761f51729,1337016447,"{type:""photoSaved"", ""filename"": ""/mnt/sdcard/edu.mit.media.funf.bgcollector/mainPipeline/archive/photo-1337016447.jpg""}"
