id,device,timestamp,health,icon-small,invalid_charger,level,plugged,present,scale,status,technology,temperature,voltage
bac61fc1-45d8-4f45-9053-c452151c47ab-3,fe91685a-8f86-42de-9b16-6c01aff0b901,1337008670,2,17302707,0,77,0,True,100,4,Li-ion,276,7886
24e9a8a8-b10c-4fb4-b8af-70a3e8929400-12,245c9670-e8b1-441d-bda6-eb8761f51729,1337009509,2,17302707,0,74,0,True,100,4,Li-ion,260,7876
24e9a8a8-b10c-4fb4-b8af-70a3e8929400-13,245c9670-e8b1-441d-bda6-eb8761f51729,1337009509,2,17302707,0,74,0,True,100,4,Li-ion,260,7876
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-51,245c9670-e8b1-441d-bda6-eb8761f51729,1337009509,2,17302707,0,74,0,True,100,4,Li-ion,260,7876
4f6dfd3b-bb5f-4ac7-bfd5-afb171d5d58e-141,245c9670-e8b1-441d-bda6-eb8761f51729,1337009871,2,17302707,0,73,0,True,100,4,Li-ion,236,7837
20ffcbef-df34-47f9-be62-7229d865010e-71,245c9670-e8b1-441d-bda6-eb8761f51729,1337009871,2,17302707,0,73,0,True,100,4,Li-ion,236,7837
20ffcbef-df34-47f9-be62-7229d865010e-72,245c9670-e8b1-441d-bda6-eb8761f51729,1337010121,2,17302707,0,72,0,True,100,4,Li-ion,243,7798
20ffcbef-df34-47f9-be62-7229d865010e-73,245c9670-e8b1-441d-bda6-eb8761f51729,1337010444,2,17302707,0,72,0,True,100,4,Li-ion,225,7827
20ffcbef-df34-47f9-be62-7229d865010e-78,245c9670-e8b1-441d-bda6-eb8761f51729,1337010444,2,17302707,0,72,0,True,100,4,Li-ion,225,7827
3fe696cc-5a18-42f8-b3dd-3b9b6b2a5221-88,245c9670-e8b1-441d-bda6-eb8761f51729,1337010512,2,17302707,0,71,0,True,100,4,Li-ion,231,7768
235da7c5-0ce1-45aa-bdd2-830ea822e095-67,245c9670-e8b1-441d-bda6-eb8761f51729,1337010512,2,17302707,0,71,0,True,100,4,Li-ion,231,7768
235da7c5-0ce1-45aa-bdd2-830ea822e095-68,245c9670-e8b1-441d-bda6-eb8761f51729,1337010762,2,17302707,0,70,0,True,100,4,Li-ion,243,7768
235da7c5-0ce1-45aa-bdd2-830ea822e095-73,245c9670-e8b1-441d-bda6-eb8761f51729,1337011014,2,17302707,0,69,0,True,100,4,Li-ion,257,7739
235da7c5-0ce1-45aa-bdd2-830ea822e095-75,245c9670-e8b1-441d-bda6-eb8761f51729,1337011014,2,17302707,0,69,0,True,100,4,Li-ion,257,7739
235da7c5-0ce1-45aa-bdd2-830ea822e095-80,245c9670-e8b1-441d-bda6-eb8761f51729,1337011214,2,17302707,0,68,0,True,100,4,Li-ion,266,7749
235da7c5-0ce1-45aa-bdd2-830ea822e095-83,245c9670-e8b1-441d-bda6-eb8761f51729,1337011214,2,17302707,0,68,0,True,100,4,Li-ion,266,7749
235da7c5-0ce1-45aa-bdd2-830ea822e095-85,245c9670-e8b1-441d-bda6-eb8761f51729,1337011464,2,17302707,0,67,0,True,100,4,Li-ion,263,7739
235da7c5-0ce1-45aa-bdd2-830ea822e095-90,245c9670-e8b1-441d-bda6-eb8761f51729,1337011464,2,17302707,0,67,0,True,100,4,Li-ion,263,7739
