id,device,timestamp,HIGH_ACTIVITY_INTERVALS,LOW_ACTIVITY_INTERVALS,TOTAL_INTERVALS
bac61fc1-45d8-4f45-9053-c452151c47ab-1,fe91685a-8f86-42de-9b16-6c01aff0b901,1337008740,4,1,15
bac61fc1-45d8-4f45-9053-c452151c47ab-5,fe91685a-8f86-42de-9b16-6c01aff0b901,1337008860,0,2,15
02f8052b-7667-47e8-b910-360591196f56-2,fe91685a-8f86-42de-9b16-6c01aff0b901,1336622898,0,0,3
02f8052b-7667-47e8-b910-360591196f56-7,fe91685a-8f86-42de-9b16-6c01aff0b901,1336623006,2,1,15
02f8052b-7667-47e8-b910-360591196f56-11,fe91685a-8f86-42de-9b16-6c01aff0b901,1336623126,2,1,15
02f8052b-7667-47e8-b910-360591196f56-14,fe91685a-8f86-42de-9b16-6c01aff0b901,1336623246,3,2,15
02f8052b-7667-47e8-b910-360591196f56-18,fe91685a-8f86-42de-9b16-6c01aff0b901,1336623366,0,0,15
02f8052b-7667-47e8-b910-360591196f56-22,fe91685a-8f86-42de-9b16-6c01aff0b901,1336623486,0,0,15
02f8052b-7667-47e8-b910-360591196f56-26,fe91685a-8f86-42de-9b16-6c01aff0b901,1336623606,0,0,15
02f8052b-7667-47e8-b910-360591196f56-30,fe91685a-8f86-42de-9b16-6c01aff0b901,1336623726,0,0,15
02f8052b-7667-47e8-b910-360591196f56-32,fe91685a-8f86-42de-9b16-6c01aff0b901,1336623846,0,0,15
02f8052b-7667-47e8-b910-360591196f56-37,fe91685a-8f86-42de-9b16-6c01aff0b901,1336623966,0,0,15
02f8052b-7667-47e8-b910-360591196f56-40,fe91685a-8f86-42de-9b16-6c01aff0b901,1336624086,0,0,15
02f8052b-7667-47e8-b910-360591196f56-45,fe91685a-8f86-42de-9b16-6c01aff0b901,1336624206,0,0,15
02f8052b-7667-47e8-b910-360591196f56-48,fe91685a-8f86-42de-9b16-6c01aff0b901,1336624326,0,0,15
02f8052b-7667-47e8-b910-360591196f56-52,fe91685a-8f86-42de-9b16-6c01aff0b901,1336624446,0,0,15
02f8052b-7667-47e8-b910-360591196f56-56,fe91685a-8f86-42de-9b16-6c01aff0b901,1336624566,0,0,15
02f8052b-7667-47e8-b910-360591196f56-60,fe91685a-8f86-42de-9b16-6c01aff0b901,1336624686,0,0,15
02f8052b-7667-47e8-b910-360591196f56-64,fe91685a-8f86-42de-9b16-6c01aff0b901,1336624806,0,0,15
02f8052b-7667-47e8-b910-360591196f56-67,fe91685a-8f86-42de-9b16-6c01aff0b901,1336624926,0,0,15
02f8052b-7667-47e8-b910-360591196f56-70,fe91685a-8f86-42de-9b16-6c01aff0b901,1336625046,0,0,15
