id,device,timestamp,HIGH_ACTIVITY_INTERVALS,LOW_ACTIVITY_INTERVALS,TOTAL_INTERVALS
5cd0d87e-e777-4cd3-8a93-d9f59e2aa464-54,173d87b4-07d4-474f-8382-da8723ed1e35,1336960565,14,0,15
5cd0d87e-e777-4cd3-8a93-d9f59e2aa464-57,173d87b4-07d4-474f-8382-da8723ed1e35,1336960685,13,1,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-3,173d87b4-07d4-474f-8382-da8723ed1e35,1336964525,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-7,173d87b4-07d4-474f-8382-da8723ed1e35,1336964645,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-12,173d87b4-07d4-474f-8382-da8723ed1e35,1336964765,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-15,173d87b4-07d4-474f-8382-da8723ed1e35,1336964885,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-19,173d87b4-07d4-474f-8382-da8723ed1e35,1336965005,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-23,173d87b4-07d4-474f-8382-da8723ed1e35,1336965125,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-26,173d87b4-07d4-474f-8382-da8723ed1e35,1336965251,0,0,9
1c1adba2-73ab-46c7-8b6b-2024f689d44e-30,173d87b4-07d4-474f-8382-da8723ed1e35,1336965365,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-34,173d87b4-07d4-474f-8382-da8723ed1e35,1336965485,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-38,173d87b4-07d4-474f-8382-da8723ed1e35,1336965605,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-42,173d87b4-07d4-474f-8382-da8723ed1e35,1336965725,0,1,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-45,173d87b4-07d4-474f-8382-da8723ed1e35,1336965845,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-49,173d87b4-07d4-474f-8382-da8723ed1e35,1336965965,0,1,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-52,173d87b4-07d4-474f-8382-da8723ed1e35,1336966098,0,0,2
1c1adba2-73ab-46c7-8b6b-2024f689d44e-57,173d87b4-07d4-474f-8382-da8723ed1e35,1336966205,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-60,173d87b4-07d4-474f-8382-da8723ed1e35,1336966325,2,4,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-64,173d87b4-07d4-474f-8382-da8723ed1e35,1336966445,3,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-67,173d87b4-07d4-474f-8382-da8723ed1e35,1336966565,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-71,173d87b4-07d4-474f-8382-da8723ed1e35,1336966685,0,0,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-76,173d87b4-07d4-474f-8382-da8723ed1e35,1336966805,0,1,15
1c1adba2-73ab-46c7-8b6b-2024f689d44e-79,173d87b4-07d4-474f-8382-da8723ed1e35,1336966925,1,1,15
3c195835-496a-4cd7-85c6-edd7df0df065-2,173d87b4-07d4-474f-8382-da8723ed1e35,1336963445,0,0,15
3c195835-496a-4cd7-85c6-edd7df0df065-6,173d87b4-07d4-474f-8382-da8723ed1e35,1336963573,0,0,7
3c195835-496a-4cd7-85c6-edd7df0df065-9,173d87b4-07d4-474f-8382-da8723ed1e35,1336963685,0,0,15
3c195835-496a-4cd7-85c6-edd7df0df065-14,173d87b4-07d4-474f-8382-da8723ed1e35,1336963805,0,0,15
3c195835-496a-4cd7-85c6-edd7df0df065-17,173d87b4-07d4-474f-8382-da8723ed1e35,1336963925,0,0,15
3c195835-496a-4cd7-85c6-edd7df0df065-20,173d87b4-07d4-474f-8382-da8723ed1e35,1336964057,0,0,3
3c195835-496a-4cd7-85c6-edd7df0df065-25,173d87b4-07d4-474f-8382-da8723ed1e35,1336964165,0,0,15
3c195835-496a-4cd7-85c6-edd7df0df065-29,173d87b4-07d4-474f-8382-da8723ed1e35,1336964285,0,0,15
3c195835-496a-4cd7-85c6-edd7df0df065-33,173d87b4-07d4-474f-8382-da8723ed1e35,1336964405,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-3,173d87b4-07d4-474f-8382-da8723ed1e35,1336968125,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-7,173d87b4-07d4-474f-8382-da8723ed1e35,1336968245,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-10,173d87b4-07d4-474f-8382-da8723ed1e35,1336968373,0,2,7
93238bac-6acd-482c-9fdd-bdf768c59055-14,173d87b4-07d4-474f-8382-da8723ed1e35,1336968485,9,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-19,173d87b4-07d4-474f-8382-da8723ed1e35,1336968605,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-22,173d87b4-07d4-474f-8382-da8723ed1e35,1336968725,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-26,173d87b4-07d4-474f-8382-da8723ed1e35,1336968845,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-29,173d87b4-07d4-474f-8382-da8723ed1e35,1336968965,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-33,173d87b4-07d4-474f-8382-da8723ed1e35,1336969085,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-38,173d87b4-07d4-474f-8382-da8723ed1e35,1336969205,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-41,173d87b4-07d4-474f-8382-da8723ed1e35,1336969325,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-45,173d87b4-07d4-474f-8382-da8723ed1e35,1336969458,0,0,2
93238bac-6acd-482c-9fdd-bdf768c59055-49,173d87b4-07d4-474f-8382-da8723ed1e35,1336969565,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-52,173d87b4-07d4-474f-8382-da8723ed1e35,1336969685,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-57,173d87b4-07d4-474f-8382-da8723ed1e35,1336969805,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-60,173d87b4-07d4-474f-8382-da8723ed1e35,1336969925,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-64,173d87b4-07d4-474f-8382-da8723ed1e35,1336970045,0,0,15
93238bac-6acd-482c-9fdd-bdf768c59055-69,173d87b4-07d4-474f-8382-da8723ed1e35,1336970165,3,4,15
93238bac-6acd-482c-9fdd-bdf768c59055-72,173d87b4-07d4-474f-8382-da8723ed1e35,1336970295,0,0,5
93238bac-6acd-482c-9fdd-bdf768c59055-76,173d87b4-07d4-474f-8382-da8723ed1e35,1336970405,2,1,15
93238bac-6acd-482c-9fdd-bdf768c59055-80,173d87b4-07d4-474f-8382-da8723ed1e35,1336970525,6,0,15
4a4ed7ba-1837-421d-9302-69e7daae3e4b-3,173d87b4-07d4-474f-8382-da8723ed1e35,1336967045,0,0,15
4a4ed7ba-1837-421d-9302-69e7daae3e4b-6,173d87b4-07d4-474f-8382-da8723ed1e35,1336967165,0,0,15
4a4ed7ba-1837-421d-9302-69e7daae3e4b-10,173d87b4-07d4-474f-8382-da8723ed1e35,1336967285,0,0,15
4a4ed7ba-1837-421d-9302-69e7daae3e4b-14,173d87b4-07d4-474f-8382-da8723ed1e35,1336967405,0,0,15
4a4ed7ba-1837-421d-9302-69e7daae3e4b-18,173d87b4-07d4-474f-8382-da8723ed1e35,1336967525,0,0,15
4a4ed7ba-1837-421d-9302-69e7daae3e4b-21,173d87b4-07d4-474f-8382-da8723ed1e35,1336967645,0,0,15
4a4ed7ba-1837-421d-9302-69e7daae3e4b-24,173d87b4-07d4-474f-8382-da8723ed1e35,1336967765,0,0,15
4a4ed7ba-1837-421d-9302-69e7daae3e4b-28,173d87b4-07d4-474f-8382-da8723ed1e35,1336967885,0,0,15
4a4ed7ba-1837-421d-9302-69e7daae3e4b-33,173d87b4-07d4-474f-8382-da8723ed1e35,1336968005,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-4,173d87b4-07d4-474f-8382-da8723ed1e35,1336971738,0,0,2
4df338ac-69fb-4404-8edb-418a065dc894-7,173d87b4-07d4-474f-8382-da8723ed1e35,1336971845,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-11,173d87b4-07d4-474f-8382-da8723ed1e35,1336971965,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-15,173d87b4-07d4-474f-8382-da8723ed1e35,1336972085,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-19,173d87b4-07d4-474f-8382-da8723ed1e35,1336972205,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-23,173d87b4-07d4-474f-8382-da8723ed1e35,1336972325,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-26,173d87b4-07d4-474f-8382-da8723ed1e35,1336972445,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-30,173d87b4-07d4-474f-8382-da8723ed1e35,1336972565,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-34,173d87b4-07d4-474f-8382-da8723ed1e35,1336972685,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-38,173d87b4-07d4-474f-8382-da8723ed1e35,1336972805,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-42,173d87b4-07d4-474f-8382-da8723ed1e35,1336972925,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-46,173d87b4-07d4-474f-8382-da8723ed1e35,1336973045,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-50,173d87b4-07d4-474f-8382-da8723ed1e35,1336973165,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-53,173d87b4-07d4-474f-8382-da8723ed1e35,1336973285,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-58,173d87b4-07d4-474f-8382-da8723ed1e35,1336973405,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-61,173d87b4-07d4-474f-8382-da8723ed1e35,1336973525,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-65,173d87b4-07d4-474f-8382-da8723ed1e35,1336973645,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-70,173d87b4-07d4-474f-8382-da8723ed1e35,1336973765,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-73,173d87b4-07d4-474f-8382-da8723ed1e35,1336973885,0,0,15
4df338ac-69fb-4404-8edb-418a065dc894-77,173d87b4-07d4-474f-8382-da8723ed1e35,1336974018,0,0,2
4df338ac-69fb-4404-8edb-418a065dc894-80,173d87b4-07d4-474f-8382-da8723ed1e35,1336974125,0,0,15
6d215f62-0ce3-4cdf-b718-3a23dcf8a33c-2,173d87b4-07d4-474f-8382-da8723ed1e35,1336970645,0,0,15
6d215f62-0ce3-4cdf-b718-3a23dcf8a33c-6,173d87b4-07d4-474f-8382-da8723ed1e35,1336970765,0,0,15
6d215f62-0ce3-4cdf-b718-3a23dcf8a33c-10,173d87b4-07d4-474f-8382-da8723ed1e35,1336970885,0,0,15
6d215f62-0ce3-4cdf-b718-3a23dcf8a33c-15,173d87b4-07d4-474f-8382-da8723ed1e35,1336971005,0,0,15
6d215f62-0ce3-4cdf-b718-3a23dcf8a33c-17,173d87b4-07d4-474f-8382-da8723ed1e35,1336971125,0,0,15
6d215f62-0ce3-4cdf-b718-3a23dcf8a33c-21,173d87b4-07d4-474f-8382-da8723ed1e35,1336971245,0,0,15
6d215f62-0ce3-4cdf-b718-3a23dcf8a33c-26,173d87b4-07d4-474f-8382-da8723ed1e35,1336971365,0,0,15
6d215f62-0ce3-4cdf-b718-3a23dcf8a33c-29,173d87b4-07d4-474f-8382-da8723ed1e35,1336971485,0,0,15
6d215f62-0ce3-4cdf-b718-3a23dcf8a33c-34,173d87b4-07d4-474f-8382-da8723ed1e35,1336971605,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-3,173d87b4-07d4-474f-8382-da8723ed1e35,1336975325,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-7,173d87b4-07d4-474f-8382-da8723ed1e35,1336975445,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-11,173d87b4-07d4-474f-8382-da8723ed1e35,1336975577,0,0,3
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-15,173d87b4-07d4-474f-8382-da8723ed1e35,1336975685,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-19,173d87b4-07d4-474f-8382-da8723ed1e35,1336975805,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-23,173d87b4-07d4-474f-8382-da8723ed1e35,1336975925,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-26,173d87b4-07d4-474f-8382-da8723ed1e35,1336976045,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-31,173d87b4-07d4-474f-8382-da8723ed1e35,1336976165,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-35,173d87b4-07d4-474f-8382-da8723ed1e35,1336976285,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-39,173d87b4-07d4-474f-8382-da8723ed1e35,1336976405,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-43,173d87b4-07d4-474f-8382-da8723ed1e35,1336976525,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-46,173d87b4-07d4-474f-8382-da8723ed1e35,1336976658,0,0,2
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-50,173d87b4-07d4-474f-8382-da8723ed1e35,1336976765,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-54,173d87b4-07d4-474f-8382-da8723ed1e35,1336976885,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-58,173d87b4-07d4-474f-8382-da8723ed1e35,1336977005,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-62,173d87b4-07d4-474f-8382-da8723ed1e35,1336977125,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-65,173d87b4-07d4-474f-8382-da8723ed1e35,1336977245,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-69,173d87b4-07d4-474f-8382-da8723ed1e35,1336977365,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-73,173d87b4-07d4-474f-8382-da8723ed1e35,1336977485,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-77,173d87b4-07d4-474f-8382-da8723ed1e35,1336977605,0,0,15
be60eedb-480a-42d4-b11d-4dbe9e9cea4c-80,173d87b4-07d4-474f-8382-da8723ed1e35,1336977725,0,0,15
bf02c53d-7e92-4f79-8e10-26b469e199b8-1,173d87b4-07d4-474f-8382-da8723ed1e35,1336974245,0,0,15
bf02c53d-7e92-4f79-8e10-26b469e199b8-6,173d87b4-07d4-474f-8382-da8723ed1e35,1336974365,0,0,15
bf02c53d-7e92-4f79-8e10-26b469e199b8-9,173d87b4-07d4-474f-8382-da8723ed1e35,1336974485,0,0,15
bf02c53d-7e92-4f79-8e10-26b469e199b8-14,173d87b4-07d4-474f-8382-da8723ed1e35,1336974605,0,0,15
bf02c53d-7e92-4f79-8e10-26b469e199b8-18,173d87b4-07d4-474f-8382-da8723ed1e35,1336974725,0,0,15
bf02c53d-7e92-4f79-8e10-26b469e199b8-21,173d87b4-07d4-474f-8382-da8723ed1e35,1336974845,0,0,15
bf02c53d-7e92-4f79-8e10-26b469e199b8-26,173d87b4-07d4-474f-8382-da8723ed1e35,1336974965,0,0,15
bf02c53d-7e92-4f79-8e10-26b469e199b8-29,173d87b4-07d4-474f-8382-da8723ed1e35,1336975085,0,0,15
bf02c53d-7e92-4f79-8e10-26b469e199b8-33,173d87b4-07d4-474f-8382-da8723ed1e35,1336975205,0,0,15
0477fa27-abce-4fd6-8203-50a6ba3eae08-2,173d87b4-07d4-474f-8382-da8723ed1e35,1336977850,0,0,10
0477fa27-abce-4fd6-8203-50a6ba3eae08-6,173d87b4-07d4-474f-8382-da8723ed1e35,1336977965,0,0,15
0477fa27-abce-4fd6-8203-50a6ba3eae08-10,173d87b4-07d4-474f-8382-da8723ed1e35,1336978085,0,0,15
0477fa27-abce-4fd6-8203-50a6ba3eae08-13,173d87b4-07d4-474f-8382-da8723ed1e35,1336978205,0,0,15
0477fa27-abce-4fd6-8203-50a6ba3eae08-17,173d87b4-07d4-474f-8382-da8723ed1e35,1336978332,0,0,8
0477fa27-abce-4fd6-8203-50a6ba3eae08-21,173d87b4-07d4-474f-8382-da8723ed1e35,1336978445,0,0,15
0477fa27-abce-4fd6-8203-50a6ba3eae08-24,173d87b4-07d4-474f-8382-da8723ed1e35,1336978565,0,0,15
0477fa27-abce-4fd6-8203-50a6ba3eae08-28,173d87b4-07d4-474f-8382-da8723ed1e35,1336978685,0,0,15
0477fa27-abce-4fd6-8203-50a6ba3eae08-32,173d87b4-07d4-474f-8382-da8723ed1e35,1336978805,0,0,15
797f2a86-ccc0-4b33-a085-b18c6b5c0316-3,173d87b4-07d4-474f-8382-da8723ed1e35,1336978925,0,0,15
b19542ba-3d76-4912-88ce-68ee0413b92f-5,173d87b4-07d4-474f-8382-da8723ed1e35,1336677555,0,0,2
b19542ba-3d76-4912-88ce-68ee0413b92f-6,173d87b4-07d4-474f-8382-da8723ed1e35,1336677559,0,0,1
b19542ba-3d76-4912-88ce-68ee0413b92f-9,173d87b4-07d4-474f-8382-da8723ed1e35,1336677675,0,0,1
b19542ba-3d76-4912-88ce-68ee0413b92f-10,173d87b4-07d4-474f-8382-da8723ed1e35,1336677679,0,0,1
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-85,173d87b4-07d4-474f-8382-da8723ed1e35,1336696584,0,0,5
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-89,173d87b4-07d4-474f-8382-da8723ed1e35,1336696694,0,1,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-92,173d87b4-07d4-474f-8382-da8723ed1e35,1336696814,1,1,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-97,173d87b4-07d4-474f-8382-da8723ed1e35,1336696934,14,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-100,173d87b4-07d4-474f-8382-da8723ed1e35,1336697054,14,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-103,173d87b4-07d4-474f-8382-da8723ed1e35,1336697174,3,2,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-106,173d87b4-07d4-474f-8382-da8723ed1e35,1336697294,14,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-109,173d87b4-07d4-474f-8382-da8723ed1e35,1336697414,14,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-113,173d87b4-07d4-474f-8382-da8723ed1e35,1336697534,14,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-117,173d87b4-07d4-474f-8382-da8723ed1e35,1336697654,14,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-121,173d87b4-07d4-474f-8382-da8723ed1e35,1336697774,1,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-124,173d87b4-07d4-474f-8382-da8723ed1e35,1336697894,0,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-126,173d87b4-07d4-474f-8382-da8723ed1e35,1336698014,0,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-130,173d87b4-07d4-474f-8382-da8723ed1e35,1336698134,2,2,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-133,173d87b4-07d4-474f-8382-da8723ed1e35,1336698254,2,3,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-137,173d87b4-07d4-474f-8382-da8723ed1e35,1336698374,1,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-140,173d87b4-07d4-474f-8382-da8723ed1e35,1336698494,2,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-144,173d87b4-07d4-474f-8382-da8723ed1e35,1336698614,4,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-148,173d87b4-07d4-474f-8382-da8723ed1e35,1336698734,14,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-150,173d87b4-07d4-474f-8382-da8723ed1e35,1336698854,14,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-154,173d87b4-07d4-474f-8382-da8723ed1e35,1336698974,4,0,15
d7f4e30d-1ea0-457c-9f7e-319e50bb2086-157,173d87b4-07d4-474f-8382-da8723ed1e35,1336699094,3,1,15
05891c9a-0cfb-4773-8629-36c2631c612e-5,173d87b4-07d4-474f-8382-da8723ed1e35,1336694774,1,1,4
05891c9a-0cfb-4773-8629-36c2631c612e-6,173d87b4-07d4-474f-8382-da8723ed1e35,1336694786,1,0,3
