id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
ff455eac-a4ce-4272-8924-bfab279071ac-3,173d87b4-07d4-474f-8382-da8723ed1e35,1337043726,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
ff455eac-a4ce-4272-8924-bfab279071ac-6,173d87b4-07d4-474f-8382-da8723ed1e35,1337043786,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-1,173d87b4-07d4-474f-8382-da8723ed1e35,1336894612,com.unity3d.player.UnityPlayerActivity,com.dreamcortex.alphabetCar,29,1,1,com.unity3d.player.UnityPlayerActivity,com.dreamcortex.alphabetCar
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-1,173d87b4-07d4-474f-8382-da8723ed1e35,1336894612,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-1,173d87b4-07d4-474f-8382-da8723ed1e35,1336894612,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,10,2,1,com.google.android.finsky.activities.MainActivity,com.android.vending
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-1,173d87b4-07d4-474f-8382-da8723ed1e35,1336894612,com.android.deskclock.AlarmClock,com.google.android.deskclock,40,1,0,com.android.deskclock.AlarmClock,com.google.android.deskclock
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-1,173d87b4-07d4-474f-8382-da8723ed1e35,1336894612,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books,35,1,1,com.google.android.apps.books.app.BooksActivity,com.google.android.apps.books
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-1,173d87b4-07d4-474f-8382-da8723ed1e35,1336894612,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher,31,1,1,edu.mit.media.prg.launcher.StoriesLauncherActivity7,edu.mit.media.prg.launcher
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-1,173d87b4-07d4-474f-8382-da8723ed1e35,1336894612,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,1,1,com.android.gallery3d.app.Gallery,com.google.android.gallery3d
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-1,173d87b4-07d4-474f-8382-da8723ed1e35,1336894612,edu.mit.media.prg.launcher.MusicLauncherActivity3,edu.mit.media.prg.launcher,17,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
