id,device,timestamp,health,icon-small,invalid_charger,level,plugged,present,scale,status,technology,temperature,voltage
ff455eac-a4ce-4272-8924-bfab279071ac-2,173d87b4-07d4-474f-8382-da8723ed1e35,1337043725,2,17302707,0,100,0,True,100,4,Li-ion,161,8266
ff455eac-a4ce-4272-8924-bfab279071ac-4,173d87b4-07d4-474f-8382-da8723ed1e35,1337043725,2,17302707,0,100,0,True,100,4,Li-ion,161,8266
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-3,173d87b4-07d4-474f-8382-da8723ed1e35,1336894523,2,17302707,0,11,0,True,100,4,Li-ion,293,7202
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-6,173d87b4-07d4-474f-8382-da8723ed1e35,1336894773,2,17302707,0,10,0,True,100,4,Li-ion,291,7183
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-12,173d87b4-07d4-474f-8382-da8723ed1e35,1336894973,2,17302707,0,9,0,True,100,4,Li-ion,288,7183
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-13,173d87b4-07d4-474f-8382-da8723ed1e35,1336894973,2,17302707,0,9,0,True,100,4,Li-ion,288,7183
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-19,173d87b4-07d4-474f-8382-da8723ed1e35,1336895173,2,17302707,0,8,0,True,100,4,Li-ion,288,7154
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-23,173d87b4-07d4-474f-8382-da8723ed1e35,1336895173,2,17302707,0,8,0,True,100,4,Li-ion,288,7154
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-24,173d87b4-07d4-474f-8382-da8723ed1e35,1336895323,2,17302707,0,7,0,True,100,4,Li-ion,288,7134
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-31,173d87b4-07d4-474f-8382-da8723ed1e35,1336895574,2,17302707,0,6,0,True,100,4,Li-ion,287,7066
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-32,173d87b4-07d4-474f-8382-da8723ed1e35,1336895574,2,17302707,0,6,0,True,100,4,Li-ion,287,7066
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-37,173d87b4-07d4-474f-8382-da8723ed1e35,1336895724,2,17302707,0,5,0,True,100,4,Li-ion,286,7007
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-42,173d87b4-07d4-474f-8382-da8723ed1e35,1336895724,2,17302707,0,5,0,True,100,4,Li-ion,286,7007
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-44,173d87b4-07d4-474f-8382-da8723ed1e35,1336895974,2,17302707,0,4,0,True,100,4,Li-ion,286,6841
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-51,173d87b4-07d4-474f-8382-da8723ed1e35,1336895974,2,17302707,0,4,0,True,100,4,Li-ion,286,6841
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-53,173d87b4-07d4-474f-8382-da8723ed1e35,1336896224,2,17302707,0,3,0,True,100,4,Li-ion,286,6588
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-58,173d87b4-07d4-474f-8382-da8723ed1e35,1336896374,2,17302707,0,0,0,True,100,4,Li-ion,286,6334
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-59,173d87b4-07d4-474f-8382-da8723ed1e35,1336909955,2,17302707,0,0,0,True,100,4,Li-ion,155,6334
dc7cb68e-a538-46ad-bfff-7fe1a8245b5b-61,173d87b4-07d4-474f-8382-da8723ed1e35,1336909955,2,17302707,0,0,0,True,100,4,Li-ion,155,6334
eba95f6c-c2f4-4697-afe5-d1208a29ef51-2,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337044226,2,17302707,0,98,0,True,100,4,Li-ion,196,8227
eba95f6c-c2f4-4697-afe5-d1208a29ef51-3,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337044226,2,17302707,0,98,0,True,100,4,Li-ion,196,8227
eba95f6c-c2f4-4697-afe5-d1208a29ef51-7,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337044298,2,17302707,0,97,0,True,100,4,Li-ion,201,8217
eba95f6c-c2f4-4697-afe5-d1208a29ef51-9,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337044398,2,17302707,0,96,0,True,100,4,Li-ion,206,8208
eba95f6c-c2f4-4697-afe5-d1208a29ef51-12,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337044398,2,17302707,0,96,0,True,100,4,Li-ion,206,8208
045372be-d4f0-4c0d-8386-268a37d3af49-2,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337010421,2,17302707,0,95,0,True,100,4,Li-ion,171,8237
9d3445bd-bb64-42c0-8e3e-a8e778b34792-9,173d87b4-07d4-474f-8382-da8723ed1e35,1336961084,2,17302707,0,90,0,True,100,4,Li-ion,216,8071
9d3445bd-bb64-42c0-8e3e-a8e778b34792-10,173d87b4-07d4-474f-8382-da8723ed1e35,1336961084,2,17302707,0,90,0,True,100,4,Li-ion,216,8071
9d3445bd-bb64-42c0-8e3e-a8e778b34792-15,173d87b4-07d4-474f-8382-da8723ed1e35,1336961284,2,17302707,0,89,0,True,100,4,Li-ion,225,8061
9d3445bd-bb64-42c0-8e3e-a8e778b34792-19,173d87b4-07d4-474f-8382-da8723ed1e35,1336961284,2,17302707,0,89,0,True,100,4,Li-ion,225,8061
9d3445bd-bb64-42c0-8e3e-a8e778b34792-25,173d87b4-07d4-474f-8382-da8723ed1e35,1336961584,2,17302707,0,88,0,True,100,4,Li-ion,243,8042
9d3445bd-bb64-42c0-8e3e-a8e778b34792-29,173d87b4-07d4-474f-8382-da8723ed1e35,1336961584,2,17302707,0,88,0,True,100,4,Li-ion,243,8042
9d3445bd-bb64-42c0-8e3e-a8e778b34792-33,173d87b4-07d4-474f-8382-da8723ed1e35,1336961834,2,17302707,0,87,0,True,100,4,Li-ion,255,8032
9d3445bd-bb64-42c0-8e3e-a8e778b34792-37,173d87b4-07d4-474f-8382-da8723ed1e35,1336961834,2,17302707,0,87,0,True,100,4,Li-ion,255,8032
9d3445bd-bb64-42c0-8e3e-a8e778b34792-40,173d87b4-07d4-474f-8382-da8723ed1e35,1336962034,2,17302707,0,86,0,True,100,4,Li-ion,268,8012
9d3445bd-bb64-42c0-8e3e-a8e778b34792-47,173d87b4-07d4-474f-8382-da8723ed1e35,1336962034,2,17302707,0,86,0,True,100,4,Li-ion,268,8012
9d3445bd-bb64-42c0-8e3e-a8e778b34792-48,173d87b4-07d4-474f-8382-da8723ed1e35,1336962335,2,17302707,0,85,0,True,100,4,Li-ion,286,8003
9d3445bd-bb64-42c0-8e3e-a8e778b34792-53,173d87b4-07d4-474f-8382-da8723ed1e35,1336962485,2,17302707,0,84,0,True,100,4,Li-ion,298,7964
9d3445bd-bb64-42c0-8e3e-a8e778b34792-57,173d87b4-07d4-474f-8382-da8723ed1e35,1336962485,2,17302707,0,84,0,True,100,4,Li-ion,298,7964
9d3445bd-bb64-42c0-8e3e-a8e778b34792-63,173d87b4-07d4-474f-8382-da8723ed1e35,1336962785,2,17302707,0,83,0,True,100,4,Li-ion,306,7964
9d3445bd-bb64-42c0-8e3e-a8e778b34792-66,173d87b4-07d4-474f-8382-da8723ed1e35,1336962785,2,17302707,0,83,0,True,100,4,Li-ion,306,7964
9d3445bd-bb64-42c0-8e3e-a8e778b34792-70,173d87b4-07d4-474f-8382-da8723ed1e35,1336962985,2,17302707,0,82,0,True,100,4,Li-ion,311,7944
9d3445bd-bb64-42c0-8e3e-a8e778b34792-75,173d87b4-07d4-474f-8382-da8723ed1e35,1336962985,2,17302707,0,82,0,True,100,4,Li-ion,311,7944
9d3445bd-bb64-42c0-8e3e-a8e778b34792-78,173d87b4-07d4-474f-8382-da8723ed1e35,1336963293,2,17302707,0,81,0,True,100,4,Li-ion,313,7973
592408c5-ce75-4529-b744-3117437797e8-3,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337013527,2,17302707,0,94,0,True,100,4,Li-ion,181,8110
592408c5-ce75-4529-b744-3117437797e8-4,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337013627,2,17302707,0,93,0,True,100,4,Li-ion,188,8091
592408c5-ce75-4529-b744-3117437797e8-5,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337013780,2,17302707,0,92,0,True,100,4,Li-ion,195,8071
592408c5-ce75-4529-b744-3117437797e8-6,01ffafe1-70fe-402b-9f66-1f3320ff52b0,1337013980,2,17302707,0,91,0,True,100,4,Li-ion,196,8052
