id,device,timestamp,ACCURACY,EVENT_TIMESTAMP,LUX,SENSOR_MAXIMUM_RANGE,SENSOR_NAME,SENSOR_POWER,SENSOR_RESOLUTION,SENSOR_TYPE,SENSOR_VENDOR,SENSOR_VERSION
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-14,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209833,0,10674042604000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-14,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209833,0,10674542786000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-15,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209834,0,10675042239000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-15,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209834,0,10675541983000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-16,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209835,0,10676042966000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-16,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209835,0,10676540976000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-17,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209836,0,10677040665000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-17,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209836,0,10677540452000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-18,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209837,0,10678040260000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-18,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209837,0,10678540522000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-19,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209838,0,10679040081000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-19,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209838,0,10679540144000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-19,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209838,0,10680039740000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-20,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209839,0,10680540907000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-20,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209839,0,10681039316000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-21,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209840,0,10681539375000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-21,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209840,0,10682039017000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-22,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209841,0,10682540640000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-22,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209841,0,10683039797000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-23,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209842,0,10683540799000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-23,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209842,0,10684038387000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-24,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209843,0,10684540278000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-24,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209843,0,10685038411000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-25,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209844,0,10685537880000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-25,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209844,0,10686037845000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-26,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209845,0,10686537869000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-26,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209845,0,10687037404000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-27,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209846,0,10687537253000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-27,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209846,0,10688037285000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-28,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209847,0,10688538929000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-28,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209847,0,10689038785000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-29,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209848,0,10689536677000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a4b5e019-0eb4-4a3b-a11f-a62e6fb69772-29,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209848,0,10690040565000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-1,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209549,0,10390036959000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-1,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209549,0,10390538817000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-2,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209550,0,10391036790000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-2,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209550,0,10391536532000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-2,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209550,0,10392036433000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-3,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209551,0,10392544989000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-3,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209551,0,10393035965000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-4,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209552,0,10393535745000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-4,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209552,0,10394035629000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-5,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209553,0,10394535645000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-5,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209553,0,10395035226000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
