id,device,timestamp,value
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-45,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336969051466,I_LOVE_MY_ABCS_ANIMALS.mp4
712a9e69-9b48-4ac4-88aa-fd48d4889632-5,08e7783d-cc90-496a-a175-337865b40527,1337013527,org.laptop.Matching
712a9e69-9b48-4ac4-88aa-fd48d4889632-34,08e7783d-cc90-496a-a175-337865b40527,1337013554,air.Tinkrbook
712a9e69-9b48-4ac4-88aa-fd48d4889632-35,08e7783d-cc90-496a-a175-337865b40527,1337013562,org.laptop.nell.balloons
712a9e69-9b48-4ac4-88aa-fd48d4889632-42,08e7783d-cc90-496a-a175-337865b40527,1337013573,org.laptop.nell.balloons
52943c8f-baff-4310-9859-87ec12c1e3dc-17,08e7783d-cc90-496a-a175-337865b40527,1337014260,org.laptop.nell.balloons
e4483997-2ca4-4930-92c1-54b7b333cf5f-1,08e7783d-cc90-496a-a175-337865b40527,1337014386,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-15,08e7783d-cc90-496a-a175-337865b40527,1337014400,air.Tinkrbook
e4483997-2ca4-4930-92c1-54b7b333cf5f-17,08e7783d-cc90-496a-a175-337865b40527,1337014429,air.Tinkrbook
e4483997-2ca4-4930-92c1-54b7b333cf5f-18,08e7783d-cc90-496a-a175-337865b40527,1337014449,air.Tinkrbook
e4483997-2ca4-4930-92c1-54b7b333cf5f-19,08e7783d-cc90-496a-a175-337865b40527,1337014458,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-71,08e7783d-cc90-496a-a175-337865b40527,1337014559,air.Tinkrbook
e4483997-2ca4-4930-92c1-54b7b333cf5f-72,08e7783d-cc90-496a-a175-337865b40527,1337014566,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-93,08e7783d-cc90-496a-a175-337865b40527,1337014590,air.Tinkrbook
e4483997-2ca4-4930-92c1-54b7b333cf5f-94,08e7783d-cc90-496a-a175-337865b40527,1337014598,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-122,08e7783d-cc90-496a-a175-337865b40527,1337014639,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-141,08e7783d-cc90-496a-a175-337865b40527,1337014671,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-172,08e7783d-cc90-496a-a175-337865b40527,1337014706,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-251,08e7783d-cc90-496a-a175-337865b40527,1337014889,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-298,08e7783d-cc90-496a-a175-337865b40527,1337014950,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-302,08e7783d-cc90-496a-a175-337865b40527,1337014956,org.laptop.nell.balloons
e4483997-2ca4-4930-92c1-54b7b333cf5f-305,08e7783d-cc90-496a-a175-337865b40527,1337015031,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-309,08e7783d-cc90-496a-a175-337865b40527,1337015043,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-311,08e7783d-cc90-496a-a175-337865b40527,1337015055,org.laptop.Matching
e4483997-2ca4-4930-92c1-54b7b333cf5f-349,08e7783d-cc90-496a-a175-337865b40527,1337015099,org.laptop.nell.balloons
e4483997-2ca4-4930-92c1-54b7b333cf5f-385,08e7783d-cc90-496a-a175-337865b40527,1337015195,org.laptop.nell.balloons
e4483997-2ca4-4930-92c1-54b7b333cf5f-388,08e7783d-cc90-496a-a175-337865b40527,1337015203,org.laptop.nell.balloons
e4483997-2ca4-4930-92c1-54b7b333cf5f-391,08e7783d-cc90-496a-a175-337865b40527,1337015211,air.Tinkrbook
e4483997-2ca4-4930-92c1-54b7b333cf5f-394,08e7783d-cc90-496a-a175-337865b40527,1337015263,org.laptop.nell.balloons
a43bf366-a600-4e52-b181-7e67e37ff76a-89,08e7783d-cc90-496a-a175-337865b40527,1337016032,org.laptop.nell.balloons
abff31ed-660c-48d8-a319-9f40ab32a93d-33,08e7783d-cc90-496a-a175-337865b40527,1337016256,air.Tinkrbook
15912c74-a804-4140-9039-36a1fca16599-4,08e7783d-cc90-496a-a175-337865b40527,1337018073,air.Tinkrbook
4ec35bd5-9089-42fc-923a-735a4dcca9c7-45,08e7783d-cc90-496a-a175-337865b40527,1337055884,org.laptop.nell.balloons
641740ad-4044-4dee-9edd-cb7a5f3c95e2-9,08e7783d-cc90-496a-a175-337865b40527,1337056359,org.laptop.nell.balloons
c4490785-6374-4908-b1bf-51140a664cf3-37,08e7783d-cc90-496a-a175-337865b40527,1337057794,org.laptop.nell.balloons
c4490785-6374-4908-b1bf-51140a664cf3-57,08e7783d-cc90-496a-a175-337865b40527,1337057877,CHICKA_CHICKA_123_2.mp4
c4490785-6374-4908-b1bf-51140a664cf3-64,08e7783d-cc90-496a-a175-337865b40527,1337058099,CHRYSANTHEMUM5.mp4
c4490785-6374-4908-b1bf-51140a664cf3-65,08e7783d-cc90-496a-a175-337865b40527,1337058106,CHICKA_CHICKA_BOOM_BOOM5.mp4
c4490785-6374-4908-b1bf-51140a664cf3-96,08e7783d-cc90-496a-a175-337865b40527,1337058797,org.laptop.nell.balloons
c4490785-6374-4908-b1bf-51140a664cf3-155,08e7783d-cc90-496a-a175-337865b40527,1337059152,air.Tinkrbook
c4490785-6374-4908-b1bf-51140a664cf3-156,08e7783d-cc90-496a-a175-337865b40527,1337059175,org.laptop.nell.balloons
b72ecbd9-5607-42af-96c6-a4b7a3cbc52e-40,08e7783d-cc90-496a-a175-337865b40527,1337059522,org.laptop.Matching
b72ecbd9-5607-42af-96c6-a4b7a3cbc52e-58,08e7783d-cc90-496a-a175-337865b40527,1337059587,org.laptop.nell.balloons
48955506-26f7-4c75-9a12-f2bd0640a492-1,08e7783d-cc90-496a-a175-337865b40527,1337059657,air.Tinkrbook
48955506-26f7-4c75-9a12-f2bd0640a492-3,08e7783d-cc90-496a-a175-337865b40527,1337059707,org.laptop.nell.balloons
48955506-26f7-4c75-9a12-f2bd0640a492-20,08e7783d-cc90-496a-a175-337865b40527,1337060158,air.Tinkrbook
