id,device,timestamp,SCREEN_ON
f0159968-d399-4846-9720-ee40633f04c1-6,08e7783d-cc90-496a-a175-337865b40527,1337006795,False
f0159968-d399-4846-9720-ee40633f04c1-7,08e7783d-cc90-496a-a175-337865b40527,1337006814,True
712a9e69-9b48-4ac4-88aa-fd48d4889632-75,08e7783d-cc90-496a-a175-337865b40527,1337013612,False
52943c8f-baff-4310-9859-87ec12c1e3dc-1,08e7783d-cc90-496a-a175-337865b40527,1337013652,True
abff31ed-660c-48d8-a319-9f40ab32a93d-52,08e7783d-cc90-496a-a175-337865b40527,1337016760,False
abff31ed-660c-48d8-a319-9f40ab32a93d-53,08e7783d-cc90-496a-a175-337865b40527,1337016767,True
15912c74-a804-4140-9039-36a1fca16599-49,08e7783d-cc90-496a-a175-337865b40527,1337019862,False
ecce4b4a-8475-4807-a85e-bb6ece533600-15,08e7783d-cc90-496a-a175-337865b40527,1337043118,True
ecce4b4a-8475-4807-a85e-bb6ece533600-16,08e7783d-cc90-496a-a175-337865b40527,1337043129,False
ecce4b4a-8475-4807-a85e-bb6ece533600-17,08e7783d-cc90-496a-a175-337865b40527,1337043140,True
dad88655-f872-439d-a578-4afede47d4f2-1,08e7783d-cc90-496a-a175-337865b40527,1337043150,False
dad88655-f872-439d-a578-4afede47d4f2-3,08e7783d-cc90-496a-a175-337865b40527,1337043168,True
dad88655-f872-439d-a578-4afede47d4f2-4,08e7783d-cc90-496a-a175-337865b40527,1337043178,False
dad88655-f872-439d-a578-4afede47d4f2-15,08e7783d-cc90-496a-a175-337865b40527,1337043693,True
f8222641-22a6-4426-92d8-2bb64f251c4c-4,08e7783d-cc90-496a-a175-337865b40527,1337046862,False
4ec35bd5-9089-42fc-923a-735a4dcca9c7-28,08e7783d-cc90-496a-a175-337865b40527,1337055285,True
c360061b-0765-48ef-ae79-12fcaace87cd-21,08e7783d-cc90-496a-a175-337865b40527,1337056006,False
641740ad-4044-4dee-9edd-cb7a5f3c95e2-7,08e7783d-cc90-496a-a175-337865b40527,1337056353,True
641740ad-4044-4dee-9edd-cb7a5f3c95e2-131,08e7783d-cc90-496a-a175-337865b40527,1337056720,False
c4490785-6374-4908-b1bf-51140a664cf3-4,08e7783d-cc90-496a-a175-337865b40527,1337057704,True
48955506-26f7-4c75-9a12-f2bd0640a492-28,08e7783d-cc90-496a-a175-337865b40527,1337060407,False
48955506-26f7-4c75-9a12-f2bd0640a492-29,08e7783d-cc90-496a-a175-337865b40527,1337060408,True
48955506-26f7-4c75-9a12-f2bd0640a492-30,08e7783d-cc90-496a-a175-337865b40527,1337060409,False
48955506-26f7-4c75-9a12-f2bd0640a492-31,08e7783d-cc90-496a-a175-337865b40527,1337060409,True
48955506-26f7-4c75-9a12-f2bd0640a492-32,08e7783d-cc90-496a-a175-337865b40527,1337060411,False
48955506-26f7-4c75-9a12-f2bd0640a492-33,08e7783d-cc90-496a-a175-337865b40527,1337060411,True
48955506-26f7-4c75-9a12-f2bd0640a492-34,08e7783d-cc90-496a-a175-337865b40527,1337060415,False
48955506-26f7-4c75-9a12-f2bd0640a492-35,08e7783d-cc90-496a-a175-337865b40527,1337060415,True
48955506-26f7-4c75-9a12-f2bd0640a492-36,08e7783d-cc90-496a-a175-337865b40527,1337060421,False
48955506-26f7-4c75-9a12-f2bd0640a492-37,08e7783d-cc90-496a-a175-337865b40527,1337060421,True
48955506-26f7-4c75-9a12-f2bd0640a492-38,08e7783d-cc90-496a-a175-337865b40527,1337060431,False
48955506-26f7-4c75-9a12-f2bd0640a492-39,08e7783d-cc90-496a-a175-337865b40527,1337060431,True
48955506-26f7-4c75-9a12-f2bd0640a492-40,08e7783d-cc90-496a-a175-337865b40527,1337060432,False
48955506-26f7-4c75-9a12-f2bd0640a492-41,08e7783d-cc90-496a-a175-337865b40527,1337060432,True
48955506-26f7-4c75-9a12-f2bd0640a492-42,08e7783d-cc90-496a-a175-337865b40527,1337060434,False
48955506-26f7-4c75-9a12-f2bd0640a492-43,08e7783d-cc90-496a-a175-337865b40527,1337060434,True
