id,device,timestamp,health,icon-small,invalid_charger,level,plugged,present,scale,status,technology,temperature,voltage
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-1,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336967674,2,17302707,0,21,0,True,100,4,Li-ion,181,7280
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-7,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336967674,2,17302707,0,21,0,True,100,4,Li-ion,181,7280
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-11,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336967974,2,17302707,0,20,0,True,100,4,Li-ion,193,7271
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-15,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336967974,2,17302707,0,20,0,True,100,4,Li-ion,193,7271
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-19,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336968224,2,17302707,0,19,0,True,100,4,Li-ion,198,7251
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-23,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336968374,2,17302707,0,18,0,True,100,4,Li-ion,203,7241
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-26,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336968374,2,17302707,0,18,0,True,100,4,Li-ion,203,7241
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-31,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336968624,2,17302707,0,17,0,True,100,4,Li-ion,208,7212
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-35,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336968624,2,17302707,0,17,0,True,100,4,Li-ion,208,7212
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-38,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336968825,2,17302707,0,16,0,True,100,4,Li-ion,213,7183
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-43,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336969025,2,17302707,0,15,0,True,100,4,Li-ion,216,7183
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-47,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336969025,2,17302707,0,15,0,True,100,4,Li-ion,216,7183
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-50,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336969175,2,17302707,0,14,0,True,100,4,Li-ion,218,7173
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-55,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336969175,2,17302707,0,14,0,True,100,4,Li-ion,218,7173
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-58,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336969427,2,17302707,0,13,0,True,100,4,Li-ion,221,7173
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-60,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336969480,2,17302707,0,13,1,True,100,4,Li-ion,221,7212
77aba41c-65ff-40a5-89c8-bb5e4e9d11f6-61,e4780774-8d9d-4166-94a3-b3e9e19d2ca8,1336969481,2,17302721,0,13,1,True,100,2,Li-ion,221,7212
a40f0d56-ac57-479f-bf0f-0b11588e11a9-13,08e7783d-cc90-496a-a175-337865b40527,1337006776,2,17302707,0,100,0,True,100,4,Li-ion,182,8296
f0159968-d399-4846-9720-ee40633f04c1-4,08e7783d-cc90-496a-a175-337865b40527,1337006776,2,17302707,0,100,0,True,100,4,Li-ion,182,8296
f0159968-d399-4846-9720-ee40633f04c1-5,08e7783d-cc90-496a-a175-337865b40527,1337006794,2,17302707,0,99,0,True,100,4,Li-ion,186,8276
712a9e69-9b48-4ac4-88aa-fd48d4889632-3,08e7783d-cc90-496a-a175-337865b40527,1337013523,2,17302707,0,100,0,True,100,4,Li-ion,167,8276
712a9e69-9b48-4ac4-88aa-fd48d4889632-4,08e7783d-cc90-496a-a175-337865b40527,1337013523,2,17302707,0,100,0,True,100,4,Li-ion,167,8276
712a9e69-9b48-4ac4-88aa-fd48d4889632-29,08e7783d-cc90-496a-a175-337865b40527,1337013544,2,17302707,0,99,0,True,100,4,Li-ion,172,8247
52943c8f-baff-4310-9859-87ec12c1e3dc-4,08e7783d-cc90-496a-a175-337865b40527,1337013745,2,17302707,0,98,0,True,100,4,Li-ion,180,8208
52943c8f-baff-4310-9859-87ec12c1e3dc-6,08e7783d-cc90-496a-a175-337865b40527,1337013745,2,17302707,0,98,0,True,100,4,Li-ion,180,8208
52943c8f-baff-4310-9859-87ec12c1e3dc-9,08e7783d-cc90-496a-a175-337865b40527,1337013945,2,17302707,0,97,0,True,100,4,Li-ion,185,8188
52943c8f-baff-4310-9859-87ec12c1e3dc-12,08e7783d-cc90-496a-a175-337865b40527,1337014095,2,17302707,0,96,0,True,100,4,Li-ion,186,8178
52943c8f-baff-4310-9859-87ec12c1e3dc-13,08e7783d-cc90-496a-a175-337865b40527,1337014095,2,17302707,0,96,0,True,100,4,Li-ion,186,8178
52943c8f-baff-4310-9859-87ec12c1e3dc-56,08e7783d-cc90-496a-a175-337865b40527,1337014298,2,17302707,0,95,0,True,100,4,Li-ion,191,8139
e4483997-2ca4-4930-92c1-54b7b333cf5f-16,08e7783d-cc90-496a-a175-337865b40527,1337014298,2,17302707,0,95,0,True,100,4,Li-ion,191,8139
e4483997-2ca4-4930-92c1-54b7b333cf5f-42,08e7783d-cc90-496a-a175-337865b40527,1337014500,2,17302707,0,94,0,True,100,4,Li-ion,201,8130
e4483997-2ca4-4930-92c1-54b7b333cf5f-101,08e7783d-cc90-496a-a175-337865b40527,1337014602,2,17302707,0,93,0,True,100,4,Li-ion,206,8139
e4483997-2ca4-4930-92c1-54b7b333cf5f-180,08e7783d-cc90-496a-a175-337865b40527,1337014602,2,17302707,0,93,0,True,100,4,Li-ion,206,8139
e4483997-2ca4-4930-92c1-54b7b333cf5f-213,08e7783d-cc90-496a-a175-337865b40527,1337014853,2,17302707,0,92,0,True,100,4,Li-ion,217,8130
e4483997-2ca4-4930-92c1-54b7b333cf5f-304,08e7783d-cc90-496a-a175-337865b40527,1337014853,2,17302707,0,92,0,True,100,4,Li-ion,217,8130
e4483997-2ca4-4930-92c1-54b7b333cf5f-310,08e7783d-cc90-496a-a175-337865b40527,1337015053,2,17302707,0,91,0,True,100,4,Li-ion,227,8120
e4483997-2ca4-4930-92c1-54b7b333cf5f-392,08e7783d-cc90-496a-a175-337865b40527,1337015253,2,17302707,0,90,0,True,100,4,Li-ion,237,8091
e4483997-2ca4-4930-92c1-54b7b333cf5f-399,08e7783d-cc90-496a-a175-337865b40527,1337015253,2,17302707,0,90,0,True,100,4,Li-ion,237,8091
a43bf366-a600-4e52-b181-7e67e37ff76a-13,08e7783d-cc90-496a-a175-337865b40527,1337015453,2,17302707,0,89,0,True,100,4,Li-ion,243,8081
a43bf366-a600-4e52-b181-7e67e37ff76a-61,08e7783d-cc90-496a-a175-337865b40527,1337015453,2,17302707,0,89,0,True,100,4,Li-ion,243,8081
a43bf366-a600-4e52-b181-7e67e37ff76a-64,08e7783d-cc90-496a-a175-337865b40527,1337015753,2,17302707,0,88,0,True,100,4,Li-ion,252,8071
a43bf366-a600-4e52-b181-7e67e37ff76a-68,08e7783d-cc90-496a-a175-337865b40527,1337015753,2,17302707,0,88,0,True,100,4,Li-ion,252,8071
a43bf366-a600-4e52-b181-7e67e37ff76a-88,08e7783d-cc90-496a-a175-337865b40527,1337016004,2,17302707,0,87,0,True,100,4,Li-ion,258,8052
abff31ed-660c-48d8-a319-9f40ab32a93d-4,08e7783d-cc90-496a-a175-337865b40527,1337016154,2,17302707,0,86,0,True,100,4,Li-ion,265,8022
abff31ed-660c-48d8-a319-9f40ab32a93d-27,08e7783d-cc90-496a-a175-337865b40527,1337016154,2,17302707,0,86,0,True,100,4,Li-ion,265,8022
abff31ed-660c-48d8-a319-9f40ab32a93d-42,08e7783d-cc90-496a-a175-337865b40527,1337016404,2,17302707,0,85,0,True,100,4,Li-ion,268,8032
abff31ed-660c-48d8-a319-9f40ab32a93d-45,08e7783d-cc90-496a-a175-337865b40527,1337016404,2,17302707,0,85,0,True,100,4,Li-ion,268,8032
abff31ed-660c-48d8-a319-9f40ab32a93d-48,08e7783d-cc90-496a-a175-337865b40527,1337016604,2,17302707,0,84,0,True,100,4,Li-ion,270,8012
