id,device,timestamp,value
66269d19-4abd-4af4-b683-910e42cebfcf-2,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653876,"{""Scene:"" { ""url"": ""scenes/intro.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-3,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653878,"{""Scene:"" { ""url"": ""scenes/scene_1.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-4,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653879,"{""Scene:"" { ""url"": ""scenes/scene_2.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-5,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653880,"{""Scene:"" { ""url"": ""scenes/scene_3.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-6,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653881,"{""Scene:"" { ""url"": ""scenes/scene_4.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-7,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653882,"{""Scene:"" { ""url"": ""scenes/scene_5.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-8,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653883,"{""Scene:"" { ""url"": ""scenes/scene_6.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-9,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653884,"{""Scene:"" { ""url"": ""scenes/scene_7.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-10,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653886,"{""SoundPlayed:"" ""app:/audio/child_stanzas/scene7_child_stanza.mp3""}"
66269d19-4abd-4af4-b683-910e42cebfcf-11,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653886,"{""Scene:"" { ""url"": ""scenes/scene_8.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-12,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653887,"{""Scene:"" { ""url"": ""scenes/scene_9.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-13,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653888,"{""Scene:"" { ""url"": ""scenes/scene_10.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""null"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-14,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653889,"{""Scene:"" { ""url"": ""scenes/scene_11.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""red"",}}"
66269d19-4abd-4af4-b683-910e42cebfcf-15,816befd5-e3a6-4ca3-896c-878a2e2cf748,1336653890,"{""Scene:"" { ""url"": ""scenes/scene_12.swf"",""duckColor"": ""white"",""colorsLearned"": ""white,red,yellow,blue"",""numbersLearned"": """",""frogColorToFollow"": ""red"",}}"
