id,device,timestamp,name,value
7cc2ff08-4d05-487b-888a-09d481565977-67,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021307416,status,resume
7cc2ff08-4d05-487b-888a-09d481565977-68,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021308070,startColor,n0
7cc2ff08-4d05-487b-888a-09d481565977-69,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021322347,colorchange,n4
7cc2ff08-4d05-487b-888a-09d481565977-70,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021329585,correct,black:21498
7cc2ff08-4d05-487b-888a-09d481565977-71,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021329751,born,black
7cc2ff08-4d05-487b-888a-09d481565977-72,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021330855,correct,black:1021
7cc2ff08-4d05-487b-888a-09d481565977-73,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021331026,born,yellow
7cc2ff08-4d05-487b-888a-09d481565977-74,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021332020,incorrect,click.orange:15085
7cc2ff08-4d05-487b-888a-09d481565977-75,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021332024,highscore,"-1,-1,-1,-1,-1,-1,-1,-1"
7cc2ff08-4d05-487b-888a-09d481565977-76,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021333227,correct,lilac:25140
7cc2ff08-4d05-487b-888a-09d481565977-77,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021333395,born,orange
7cc2ff08-4d05-487b-888a-09d481565977-78,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021337896,correct,yellow:6803
7cc2ff08-4d05-487b-888a-09d481565977-79,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021338066,born,yellow
7cc2ff08-4d05-487b-888a-09d481565977-80,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021339207,correct,yellow:1077
7cc2ff08-4d05-487b-888a-09d481565977-81,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021339371,born,orange
7cc2ff08-4d05-487b-888a-09d481565977-82,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021341297,colorchange,n10
7cc2ff08-4d05-487b-888a-09d481565977-84,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021347706,incorrect,click.black:13963
7cc2ff08-4d05-487b-888a-09d481565977-85,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021349277,incorrect,click.black:14004
7cc2ff08-4d05-487b-888a-09d481565977-86,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021350590,incorrect,click.lilac:14027
7cc2ff08-4d05-487b-888a-09d481565977-87,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021352006,incorrect,click.yellow:14040
7cc2ff08-4d05-487b-888a-09d481565977-88,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021353545,correct,orange:20086
7cc2ff08-4d05-487b-888a-09d481565977-89,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021353708,born,orange
7cc2ff08-4d05-487b-888a-09d481565977-90,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021354598,highscore,"0,-1,-1,-1,-1,-1,-1,-1"
7cc2ff08-4d05-487b-888a-09d481565977-91,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021354610,correct,orange:15171
7cc2ff08-4d05-487b-888a-09d481565977-92,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021354844,born,orange
7cc2ff08-4d05-487b-888a-09d481565977-93,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021355584,correct,orange:1792
7cc2ff08-4d05-487b-888a-09d481565977-94,f416bdb2-3848-480a-ab11-77e91a3568b3,1337021355894,born,yellow
