id,device,timestamp,name,type,value,values_colorsLearned,values_duckColor,values_frogColorToFollow,values_numbersLearned,values_url
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-34,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,,Scene,,"white,red,yellow,blue",white,null,,scenes/tinkrbook_splash.swf
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-35,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,Baby,TinkrWord,,,,,,
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-36,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,,,"{""type"":""Iconimation"",""name"":""word1""}1337021384524",,,,,
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-37,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,,,"{""type"":""FingerDown"",""x"":123,""y"":65}1337021386266",,,,,
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-38,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,,,"{""type"":""Iconimation"",""name"":""word1""}1337021388024",,,,,
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-39,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,,,"{""type"":""Iconimation"",""name"":""word1""}1337021389317",,,,,
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-40,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,,,"{""type"":""Iconimation"",""name"":""word1""}1337021390371",,,,,
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-41,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,,,"{""type"":""Iconimation"",""name"":""word1""}1337021405914",,,,,
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-42,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,,,"{""type"":""Iconimation"",""name"":""word1""}1337021407601",,,,,
6f7b8c23-6df3-4c13-bd8b-ad474c1ae28c-43,f416bdb2-3848-480a-ab11-77e91a3568b3,1337022717,,,"{""type"":""Iconimation"",""name"":""word1""}1337021409305",,,,,
