id,device,timestamp,name,value
e709795b-2c93-4795-93ff-18f0f0c51b65-12,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010862369,status,resume
e709795b-2c93-4795-93ff-18f0f0c51b65-13,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010862476,startColor,n9
e709795b-2c93-4795-93ff-18f0f0c51b65-14,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010864468,colorchange,n0
e709795b-2c93-4795-93ff-18f0f0c51b65-15,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010865413,colorchange,n10
e709795b-2c93-4795-93ff-18f0f0c51b65-16,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010867098,highscore,"-1,-1,-1,-1,-1,-1,-1,-1"
e709795b-2c93-4795-93ff-18f0f0c51b65-17,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010867094,incorrect,click.black:21440
e709795b-2c93-4795-93ff-18f0f0c51b65-18,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010868557,incorrect,click.lilac:18090
e709795b-2c93-4795-93ff-18f0f0c51b65-19,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010873407,incorrect,click.black:16435
e709795b-2c93-4795-93ff-18f0f0c51b65-20,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010873863,correct,orange:11366
e709795b-2c93-4795-93ff-18f0f0c51b65-21,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010874044,born,black
e709795b-2c93-4795-93ff-18f0f0c51b65-23,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010874930,incorrect,click.orange:14391
e709795b-2c93-4795-93ff-18f0f0c51b65-24,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010876684,incorrect,click.orange:14631
e709795b-2c93-4795-93ff-18f0f0c51b65-25,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010877020,correct,black:2909
e709795b-2c93-4795-93ff-18f0f0c51b65-26,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010877176,born,orange
e709795b-2c93-4795-93ff-18f0f0c51b65-27,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010879749,colorchange,n2
e709795b-2c93-4795-93ff-18f0f0c51b65-28,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010880118,colorchange,n0
e709795b-2c93-4795-93ff-18f0f0c51b65-29,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010880919,colorchange,n10
e709795b-2c93-4795-93ff-18f0f0c51b65-30,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010881910,colorchange,n6
e709795b-2c93-4795-93ff-18f0f0c51b65-31,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010882637,colorchange,n2
e709795b-2c93-4795-93ff-18f0f0c51b65-32,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010890243,incorrect,escape.yellow:27745
e709795b-2c93-4795-93ff-18f0f0c51b65-33,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010890300,born,orange
e709795b-2c93-4795-93ff-18f0f0c51b65-34,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010891881,colorchange,n4
e709795b-2c93-4795-93ff-18f0f0c51b65-35,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010892647,incorrect,escape.orange:15374
e709795b-2c93-4795-93ff-18f0f0c51b65-36,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010892725,born,orange
e709795b-2c93-4795-93ff-18f0f0c51b65-37,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010892981,colorchange,n0
e709795b-2c93-4795-93ff-18f0f0c51b65-38,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010896168,colorchange,n5
e709795b-2c93-4795-93ff-18f0f0c51b65-39,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010896953,colorchange,n1
e709795b-2c93-4795-93ff-18f0f0c51b65-40,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010899597,colorchange,n10
e709795b-2c93-4795-93ff-18f0f0c51b65-41,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010900692,colorchange,n9
e709795b-2c93-4795-93ff-18f0f0c51b65-42,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010901438,incorrect,click.lilac:14025
e709795b-2c93-4795-93ff-18f0f0c51b65-43,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010903082,incorrect,click.black:13472
e709795b-2c93-4795-93ff-18f0f0c51b65-44,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010904060,correct,orange:13634
e709795b-2c93-4795-93ff-18f0f0c51b65-45,cb61e9fd-388c-40e5-b027-55ed906ab75b,1337010904225,born,orange
