id,device,timestamp,SCREEN_ON
1f949625-bc96-4bce-b5ec-2a5b27f238b7-20,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016483,False
1f949625-bc96-4bce-b5ec-2a5b27f238b7-23,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337016570,True
5573b942-d514-4e1e-90f6-c699266bd642-19,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337019794,False
5573b942-d514-4e1e-90f6-c699266bd642-24,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337019970,True
a1d85a79-6e71-4ce9-bd1c-994f49698e7d-12,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337022208,False
42ae08ec-cfca-42e7-8f85-2b3b182065dc-10,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337054739,True
42ae08ec-cfca-42e7-8f85-2b3b182065dc-874,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337055996,False
42ae08ec-cfca-42e7-8f85-2b3b182065dc-883,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337056433,True
42ae08ec-cfca-42e7-8f85-2b3b182065dc-889,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337056538,False
42ae08ec-cfca-42e7-8f85-2b3b182065dc-890,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337056538,True
42ae08ec-cfca-42e7-8f85-2b3b182065dc-891,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337056540,False
42ae08ec-cfca-42e7-8f85-2b3b182065dc-892,cf198ca0-5e55-4e33-ad9d-312ec578d7f5,1337056544,True
